scheme - plan,January-2017,February-2017,March-2017,April-2017,May-2017,June-2017,July-2017,August-2017,September-2017,October-2017,November-2017,December-2017,January-2018,February-2018,March-2018,April-2018,May-2018,June-2018,July-2018,August-2018,September-2018,October-2018,November-2018,December-2018,January-2019,February-2019,March-2019,April-2019,May-2019,June-2019,July-2019,August-2019,September-2019,October-2019,November-2019,December-2019,January-2020,February-2020,March-2020,April-2020,May-2020,June-2020,July-2020,August-2020,September-2020,October-2020,November-2020,December-2020,January-2021,February-2021,March-2021,April-2021,May-2021,June-2021,July-2021,August-2021,September-2021,October-2021,November-2021,December-2021,January-2022,February-2022,March-2022,April-2022,May-2022,June-2022
BANK OF INDIA Arbitrage Fund Regular Plan IDCW Annual IDCW,BANK OF INDIA Arbitrage Fund Regular Plan IDCW Annual IDCW,BANK OF INDIA Arbitrage Fund Regular Plan IDCW Annual IDCW,BANK OF INDIA Arbitrage Fund Regular Plan IDCW Annual IDCW,BANK OF INDIA Arbitrage Fund Regular Plan IDCW Annual IDCW,BANK OF INDIA Arbitrage Fund Regular Plan IDCW Annual IDCW,BANK OF INDIA Arbitrage Fund Regular Plan IDCW Annual IDCW,BANK OF INDIA Arbitrage Fund Regular Plan IDCW Annual IDCW,BANK OF INDIA Arbitrage Fund Regular Plan IDCW Annual IDCW,BANK OF INDIA Arbitrage Fund Regular Plan IDCW Annual IDCW,BANK OF INDIA Arbitrage Fund Regular Plan IDCW Annual IDCW,BANK OF INDIA Arbitrage Fund Regular Plan IDCW Annual IDCW,BANK OF INDIA Arbitrage Fund Regular Plan IDCW Annual IDCW,BANK OF INDIA Arbitrage Fund Regular Plan IDCW Annual IDCW,BANK OF INDIA Arbitrage Fund Regular Plan IDCW Annual IDCW,BANK OF INDIA Arbitrage Fund Regular Plan IDCW Annual IDCW,BANK OF INDIA Arbitrage Fund Regular Plan IDCW Annual IDCW,BANK OF INDIA Arbitrage Fund Regular Plan IDCW Annual IDCW,0.174,0.422,0.281,0.503,0.618,0.421,0.267,0.668,0.409,0.294,0.767,0.735,-2.935,0.494,0.511,-3.371,0.671,0.176,-0.271,0.371,0.694,-0.882,0.335,0.315,0.038,0.21,0.189,0.52,0.356,0.033,0.15,0.045,0.174,0.218,0.36,0.255,0.299,0.224,0.153,0.134,-0.041,0.339,0.143,0.267,0.288,0.033,0.221,0.194,0.161
BANK OF INDIA Arbitrage Fund Regular Plan IDCW Monthly IDCW,BANK OF INDIA Arbitrage Fund Regular Plan IDCW Monthly IDCW,BANK OF INDIA Arbitrage Fund Regular Plan IDCW Monthly IDCW,BANK OF INDIA Arbitrage Fund Regular Plan IDCW Monthly IDCW,BANK OF INDIA Arbitrage Fund Regular Plan IDCW Monthly IDCW,BANK OF INDIA Arbitrage Fund Regular Plan IDCW Monthly IDCW,BANK OF INDIA Arbitrage Fund Regular Plan IDCW Monthly IDCW,BANK OF INDIA Arbitrage Fund Regular Plan IDCW Monthly IDCW,BANK OF INDIA Arbitrage Fund Regular Plan IDCW Monthly IDCW,BANK OF INDIA Arbitrage Fund Regular Plan IDCW Monthly IDCW,BANK OF INDIA Arbitrage Fund Regular Plan IDCW Monthly IDCW,BANK OF INDIA Arbitrage Fund Regular Plan IDCW Monthly IDCW,BANK OF INDIA Arbitrage Fund Regular Plan IDCW Monthly IDCW,BANK OF INDIA Arbitrage Fund Regular Plan IDCW Monthly IDCW,BANK OF INDIA Arbitrage Fund Regular Plan IDCW Monthly IDCW,BANK OF INDIA Arbitrage Fund Regular Plan IDCW Monthly IDCW,BANK OF INDIA Arbitrage Fund Regular Plan IDCW Monthly IDCW,BANK OF INDIA Arbitrage Fund Regular Plan IDCW Monthly IDCW,0.174,0.243,0.267,0.502,-1.219,0.411,0.257,0.658,-0.783,0.284,0.702,0.725,-0.698,-1.615,0.504,-0.485,0.312,0.171,0.099,0.368,-0.755,0.2,-0.212,-0.164,0.029,0.2,0.183,0.326,0.356,0.035,0.145,0.041,0.171,0.213,0.355,0.254,0.298,0.224,0.152,0.134,-0.043,0.339,0.141,0.266,0.285,0.031,0.219,0.191,0.158
BANK OF INDIA Arbitrage Fund Regular Plan IDCW Quarterly IDCW,BANK OF INDIA Arbitrage Fund Regular Plan IDCW Quarterly IDCW,BANK OF INDIA Arbitrage Fund Regular Plan IDCW Quarterly IDCW,BANK OF INDIA Arbitrage Fund Regular Plan IDCW Quarterly IDCW,BANK OF INDIA Arbitrage Fund Regular Plan IDCW Quarterly IDCW,BANK OF INDIA Arbitrage Fund Regular Plan IDCW Quarterly IDCW,BANK OF INDIA Arbitrage Fund Regular Plan IDCW Quarterly IDCW,BANK OF INDIA Arbitrage Fund Regular Plan IDCW Quarterly IDCW,BANK OF INDIA Arbitrage Fund Regular Plan IDCW Quarterly IDCW,BANK OF INDIA Arbitrage Fund Regular Plan IDCW Quarterly IDCW,BANK OF INDIA Arbitrage Fund Regular Plan IDCW Quarterly IDCW,BANK OF INDIA Arbitrage Fund Regular Plan IDCW Quarterly IDCW,BANK OF INDIA Arbitrage Fund Regular Plan IDCW Quarterly IDCW,BANK OF INDIA Arbitrage Fund Regular Plan IDCW Quarterly IDCW,BANK OF INDIA Arbitrage Fund Regular Plan IDCW Quarterly IDCW,BANK OF INDIA Arbitrage Fund Regular Plan IDCW Quarterly IDCW,BANK OF INDIA Arbitrage Fund Regular Plan IDCW Quarterly IDCW,BANK OF INDIA Arbitrage Fund Regular Plan IDCW Quarterly IDCW,0.046,0.442,0.254,0.602,0.643,0.287,-0.159,0.54,0.291,-0.258,0.613,0.534,0.265,0.582,0.419,-1.17,0.632,0.142,-0.418,0.386,0.197,-1.184,0.242,0.579,0.252,0.26,0.283,0.382,0.3,0.053,0.227,0.095,0.23,0.27,0.384,0.336,0.295,0.255,0.207,0.046,0.121,0.41,0.184,0.234,0.275,BANK OF INDIA Arbitrage Fund Regular Plan IDCW Quarterly IDCW,0.261,0.231,0.309
BANK OF INDIA Small Cap Fund Direct Plan Growth,BANK OF INDIA Small Cap Fund Direct Plan Growth,BANK OF INDIA Small Cap Fund Direct Plan Growth,BANK OF INDIA Small Cap Fund Direct Plan Growth,BANK OF INDIA Small Cap Fund Direct Plan Growth,BANK OF INDIA Small Cap Fund Direct Plan Growth,BANK OF INDIA Small Cap Fund Direct Plan Growth,BANK OF INDIA Small Cap Fund Direct Plan Growth,BANK OF INDIA Small Cap Fund Direct Plan Growth,BANK OF INDIA Small Cap Fund Direct Plan Growth,BANK OF INDIA Small Cap Fund Direct Plan Growth,BANK OF INDIA Small Cap Fund Direct Plan Growth,BANK OF INDIA Small Cap Fund Direct Plan Growth,BANK OF INDIA Small Cap Fund Direct Plan Growth,BANK OF INDIA Small Cap Fund Direct Plan Growth,BANK OF INDIA Small Cap Fund Direct Plan Growth,BANK OF INDIA Small Cap Fund Direct Plan Growth,BANK OF INDIA Small Cap Fund Direct Plan Growth,BANK OF INDIA Small Cap Fund Direct Plan Growth,BANK OF INDIA Small Cap Fund Direct Plan Growth,BANK OF INDIA Small Cap Fund Direct Plan Growth,BANK OF INDIA Small Cap Fund Direct Plan Growth,BANK OF INDIA Small Cap Fund Direct Plan Growth,BANK OF INDIA Small Cap Fund Direct Plan Growth,0.5,-1.093,1.508,6.634,-2.878,3.244,-1.845,-10.244,1.152,6.289,4.043,-0.948,2.978,10.448,2.128,-25.042,15.695,3.3,5.227,9.108,10.741,6.391,-0.212,11.538,7.152,0.834,11.111,2.926,6.047,6.631,7.853,6.271,-1.213,5.347,0.827,0.932,6.206,-2.574,-7.115,6.806,-3.168,-5.057,-4.355
BANK OF INDIA Small Cap Fund Direct Plan IDCW,BANK OF INDIA Small Cap Fund Direct Plan IDCW,BANK OF INDIA Small Cap Fund Direct Plan IDCW,BANK OF INDIA Small Cap Fund Direct Plan IDCW,BANK OF INDIA Small Cap Fund Direct Plan IDCW,BANK OF INDIA Small Cap Fund Direct Plan IDCW,BANK OF INDIA Small Cap Fund Direct Plan IDCW,BANK OF INDIA Small Cap Fund Direct Plan IDCW,BANK OF INDIA Small Cap Fund Direct Plan IDCW,BANK OF INDIA Small Cap Fund Direct Plan IDCW,BANK OF INDIA Small Cap Fund Direct Plan IDCW,BANK OF INDIA Small Cap Fund Direct Plan IDCW,BANK OF INDIA Small Cap Fund Direct Plan IDCW,BANK OF INDIA Small Cap Fund Direct Plan IDCW,BANK OF INDIA Small Cap Fund Direct Plan IDCW,BANK OF INDIA Small Cap Fund Direct Plan IDCW,BANK OF INDIA Small Cap Fund Direct Plan IDCW,BANK OF INDIA Small Cap Fund Direct Plan IDCW,BANK OF INDIA Small Cap Fund Direct Plan IDCW,BANK OF INDIA Small Cap Fund Direct Plan IDCW,BANK OF INDIA Small Cap Fund Direct Plan IDCW,BANK OF INDIA Small Cap Fund Direct Plan IDCW,BANK OF INDIA Small Cap Fund Direct Plan IDCW,BANK OF INDIA Small Cap Fund Direct Plan IDCW,0.5,-1.093,1.508,6.634,-2.878,3.244,-1.845,-10.244,1.152,6.289,4.043,-0.948,2.978,10.448,2.128,-25.042,15.695,3.3,5.227,9.108,10.741,6.391,-0.212,11.538,7.152,0.834,-3.31,-3.362,6.009,6.758,0.888,4.128,-1.253,5.341,0.853,0.896,6.265,-2.565,-7.146,6.856,-3.184,-5.027,-4.411
BANK OF INDIA Small Cap Fund Regular Plan Growth,BANK OF INDIA Small Cap Fund Regular Plan Growth,BANK OF INDIA Small Cap Fund Regular Plan Growth,BANK OF INDIA Small Cap Fund Regular Plan Growth,BANK OF INDIA Small Cap Fund Regular Plan Growth,BANK OF INDIA Small Cap Fund Regular Plan Growth,BANK OF INDIA Small Cap Fund Regular Plan Growth,BANK OF INDIA Small Cap Fund Regular Plan Growth,BANK OF INDIA Small Cap Fund Regular Plan Growth,BANK OF INDIA Small Cap Fund Regular Plan Growth,BANK OF INDIA Small Cap Fund Regular Plan Growth,BANK OF INDIA Small Cap Fund Regular Plan Growth,BANK OF INDIA Small Cap Fund Regular Plan Growth,BANK OF INDIA Small Cap Fund Regular Plan Growth,BANK OF INDIA Small Cap Fund Regular Plan Growth,BANK OF INDIA Small Cap Fund Regular Plan Growth,BANK OF INDIA Small Cap Fund Regular Plan Growth,BANK OF INDIA Small Cap Fund Regular Plan Growth,BANK OF INDIA Small Cap Fund Regular Plan Growth,BANK OF INDIA Small Cap Fund Regular Plan Growth,BANK OF INDIA Small Cap Fund Regular Plan Growth,BANK OF INDIA Small Cap Fund Regular Plan Growth,BANK OF INDIA Small Cap Fund Regular Plan Growth,BANK OF INDIA Small Cap Fund Regular Plan Growth,0.4,-1.194,1.41,6.455,-3.078,3.074,-1.953,-10.436,1.059,6.157,3.9,-1.155,2.737,10.276,2.0,-25.107,15.499,3.077,5.075,8.996,10.644,6.206,-0.365,11.431,6.949,0.681,10.94,2.77,5.876,6.525,7.692,6.129,-1.314,5.2,0.712,0.785,6.077,-2.717,-7.225,6.723,-3.282,-5.17,-4.461
BANK OF INDIA Small Cap Fund Regular Plan IDCW,BANK OF INDIA Small Cap Fund Regular Plan IDCW,BANK OF INDIA Small Cap Fund Regular Plan IDCW,BANK OF INDIA Small Cap Fund Regular Plan IDCW,BANK OF INDIA Small Cap Fund Regular Plan IDCW,BANK OF INDIA Small Cap Fund Regular Plan IDCW,BANK OF INDIA Small Cap Fund Regular Plan IDCW,BANK OF INDIA Small Cap Fund Regular Plan IDCW,BANK OF INDIA Small Cap Fund Regular Plan IDCW,BANK OF INDIA Small Cap Fund Regular Plan IDCW,BANK OF INDIA Small Cap Fund Regular Plan IDCW,BANK OF INDIA Small Cap Fund Regular Plan IDCW,BANK OF INDIA Small Cap Fund Regular Plan IDCW,BANK OF INDIA Small Cap Fund Regular Plan IDCW,BANK OF INDIA Small Cap Fund Regular Plan IDCW,BANK OF INDIA Small Cap Fund Regular Plan IDCW,BANK OF INDIA Small Cap Fund Regular Plan IDCW,BANK OF INDIA Small Cap Fund Regular Plan IDCW,BANK OF INDIA Small Cap Fund Regular Plan IDCW,BANK OF INDIA Small Cap Fund Regular Plan IDCW,BANK OF INDIA Small Cap Fund Regular Plan IDCW,BANK OF INDIA Small Cap Fund Regular Plan IDCW,BANK OF INDIA Small Cap Fund Regular Plan IDCW,BANK OF INDIA Small Cap Fund Regular Plan IDCW,0.4,-1.194,1.41,6.455,-3.078,3.074,-1.953,-10.436,1.059,6.157,3.9,-1.155,2.737,10.276,2.0,-25.107,15.499,3.077,5.075,8.996,10.644,2.017,-0.38,11.358,6.961,0.709,1.791,-3.708,5.875,6.491,0.518,0.4,-1.295,5.191,0.705,0.808,6.09,-2.684,-7.252,6.737,-3.259,-5.156,-4.53
BANK OF INDIA Overnight Fund Direct Plan Growth,BANK OF INDIA Overnight Fund Direct Plan Growth,BANK OF INDIA Overnight Fund Direct Plan Growth,BANK OF INDIA Overnight Fund Direct Plan Growth,BANK OF INDIA Overnight Fund Direct Plan Growth,BANK OF INDIA Overnight Fund Direct Plan Growth,BANK OF INDIA Overnight Fund Direct Plan Growth,BANK OF INDIA Overnight Fund Direct Plan Growth,BANK OF INDIA Overnight Fund Direct Plan Growth,BANK OF INDIA Overnight Fund Direct Plan Growth,BANK OF INDIA Overnight Fund Direct Plan Growth,BANK OF INDIA Overnight Fund Direct Plan Growth,BANK OF INDIA Overnight Fund Direct Plan Growth,BANK OF INDIA Overnight Fund Direct Plan Growth,BANK OF INDIA Overnight Fund Direct Plan Growth,BANK OF INDIA Overnight Fund Direct Plan Growth,BANK OF INDIA Overnight Fund Direct Plan Growth,BANK OF INDIA Overnight Fund Direct Plan Growth,BANK OF INDIA Overnight Fund Direct Plan Growth,BANK OF INDIA Overnight Fund Direct Plan Growth,BANK OF INDIA Overnight Fund Direct Plan Growth,BANK OF INDIA Overnight Fund Direct Plan Growth,BANK OF INDIA Overnight Fund Direct Plan Growth,BANK OF INDIA Overnight Fund Direct Plan Growth,BANK OF INDIA Overnight Fund Direct Plan Growth,BANK OF INDIA Overnight Fund Direct Plan Growth,BANK OF INDIA Overnight Fund Direct Plan Growth,BANK OF INDIA Overnight Fund Direct Plan Growth,BANK OF INDIA Overnight Fund Direct Plan Growth,BANK OF INDIA Overnight Fund Direct Plan Growth,BANK OF INDIA Overnight Fund Direct Plan Growth,BANK OF INDIA Overnight Fund Direct Plan Growth,BANK OF INDIA Overnight Fund Direct Plan Growth,BANK OF INDIA Overnight Fund Direct Plan Growth,BANK OF INDIA Overnight Fund Direct Plan Growth,BANK OF INDIA Overnight Fund Direct Plan Growth,BANK OF INDIA Overnight Fund Direct Plan Growth,0.053,0.399,0.364,0.298,0.288,0.253,0.275,0.269,0.266,0.269,0.242,0.267,0.26,0.233,0.271,0.259,0.279,0.27,0.269,0.257,0.264,0.279,0.284,0.298,0.32,0.259,0.3,0.304,0.346,0.371
BANK OF INDIA Overnight Fund Direct Plan- Daily IDCW,BANK OF INDIA Overnight Fund Direct Plan- Daily IDCW,BANK OF INDIA Overnight Fund Direct Plan- Daily IDCW,BANK OF INDIA Overnight Fund Direct Plan- Daily IDCW,BANK OF INDIA Overnight Fund Direct Plan- Daily IDCW,BANK OF INDIA Overnight Fund Direct Plan- Daily IDCW,BANK OF INDIA Overnight Fund Direct Plan- Daily IDCW,BANK OF INDIA Overnight Fund Direct Plan- Daily IDCW,BANK OF INDIA Overnight Fund Direct Plan- Daily IDCW,BANK OF INDIA Overnight Fund Direct Plan- Daily IDCW,BANK OF INDIA Overnight Fund Direct Plan- Daily IDCW,BANK OF INDIA Overnight Fund Direct Plan- Daily IDCW,BANK OF INDIA Overnight Fund Direct Plan- Daily IDCW,BANK OF INDIA Overnight Fund Direct Plan- Daily IDCW,BANK OF INDIA Overnight Fund Direct Plan- Daily IDCW,BANK OF INDIA Overnight Fund Direct Plan- Daily IDCW,BANK OF INDIA Overnight Fund Direct Plan- Daily IDCW,BANK OF INDIA Overnight Fund Direct Plan- Daily IDCW,BANK OF INDIA Overnight Fund Direct Plan- Daily IDCW,BANK OF INDIA Overnight Fund Direct Plan- Daily IDCW,BANK OF INDIA Overnight Fund Direct Plan- Daily IDCW,BANK OF INDIA Overnight Fund Direct Plan- Daily IDCW,BANK OF INDIA Overnight Fund Direct Plan- Daily IDCW,BANK OF INDIA Overnight Fund Direct Plan- Daily IDCW,BANK OF INDIA Overnight Fund Direct Plan- Daily IDCW,BANK OF INDIA Overnight Fund Direct Plan- Daily IDCW,BANK OF INDIA Overnight Fund Direct Plan- Daily IDCW,BANK OF INDIA Overnight Fund Direct Plan- Daily IDCW,BANK OF INDIA Overnight Fund Direct Plan- Daily IDCW,BANK OF INDIA Overnight Fund Direct Plan- Daily IDCW,BANK OF INDIA Overnight Fund Direct Plan- Daily IDCW,BANK OF INDIA Overnight Fund Direct Plan- Daily IDCW,BANK OF INDIA Overnight Fund Direct Plan- Daily IDCW,BANK OF INDIA Overnight Fund Direct Plan- Daily IDCW,BANK OF INDIA Overnight Fund Direct Plan- Daily IDCW,BANK OF INDIA Overnight Fund Direct Plan- Daily IDCW,BANK OF INDIA Overnight Fund Direct Plan- Daily IDCW,-0.013,BANK OF INDIA Overnight Fund Direct Plan- Daily IDCW,BANK OF INDIA Overnight Fund Direct Plan- Daily IDCW,BANK OF INDIA Overnight Fund Direct Plan- Daily IDCW,BANK OF INDIA Overnight Fund Direct Plan- Daily IDCW,BANK OF INDIA Overnight Fund Direct Plan- Daily IDCW,BANK OF INDIA Overnight Fund Direct Plan- Daily IDCW,BANK OF INDIA Overnight Fund Direct Plan- Daily IDCW,BANK OF INDIA Overnight Fund Direct Plan- Daily IDCW,BANK OF INDIA Overnight Fund Direct Plan- Daily IDCW,BANK OF INDIA Overnight Fund Direct Plan- Daily IDCW,BANK OF INDIA Overnight Fund Direct Plan- Daily IDCW,BANK OF INDIA Overnight Fund Direct Plan- Daily IDCW,BANK OF INDIA Overnight Fund Direct Plan- Daily IDCW,BANK OF INDIA Overnight Fund Direct Plan- Daily IDCW,BANK OF INDIA Overnight Fund Direct Plan- Daily IDCW,BANK OF INDIA Overnight Fund Direct Plan- Daily IDCW,BANK OF INDIA Overnight Fund Direct Plan- Daily IDCW,BANK OF INDIA Overnight Fund Direct Plan- Daily IDCW,BANK OF INDIA Overnight Fund Direct Plan- Daily IDCW,BANK OF INDIA Overnight Fund Direct Plan- Daily IDCW,BANK OF INDIA Overnight Fund Direct Plan- Daily IDCW,BANK OF INDIA Overnight Fund Direct Plan- Daily IDCW,BANK OF INDIA Overnight Fund Direct Plan- Daily IDCW,-0.009,BANK OF INDIA Overnight Fund Direct Plan- Daily IDCW,BANK OF INDIA Overnight Fund Direct Plan- Daily IDCW,BANK OF INDIA Overnight Fund Direct Plan- Daily IDCW,BANK OF INDIA Overnight Fund Direct Plan- Daily IDCW,BANK OF INDIA Overnight Fund Direct Plan- Daily IDCW
BANK OF INDIA Overnight Fund Direct Plan- Monthly IDCW,BANK OF INDIA Overnight Fund Direct Plan- Monthly IDCW,BANK OF INDIA Overnight Fund Direct Plan- Monthly IDCW,BANK OF INDIA Overnight Fund Direct Plan- Monthly IDCW,BANK OF INDIA Overnight Fund Direct Plan- Monthly IDCW,BANK OF INDIA Overnight Fund Direct Plan- Monthly IDCW,BANK OF INDIA Overnight Fund Direct Plan- Monthly IDCW,BANK OF INDIA Overnight Fund Direct Plan- Monthly IDCW,BANK OF INDIA Overnight Fund Direct Plan- Monthly IDCW,BANK OF INDIA Overnight Fund Direct Plan- Monthly IDCW,BANK OF INDIA Overnight Fund Direct Plan- Monthly IDCW,BANK OF INDIA Overnight Fund Direct Plan- Monthly IDCW,BANK OF INDIA Overnight Fund Direct Plan- Monthly IDCW,BANK OF INDIA Overnight Fund Direct Plan- Monthly IDCW,BANK OF INDIA Overnight Fund Direct Plan- Monthly IDCW,BANK OF INDIA Overnight Fund Direct Plan- Monthly IDCW,BANK OF INDIA Overnight Fund Direct Plan- Monthly IDCW,BANK OF INDIA Overnight Fund Direct Plan- Monthly IDCW,BANK OF INDIA Overnight Fund Direct Plan- Monthly IDCW,BANK OF INDIA Overnight Fund Direct Plan- Monthly IDCW,BANK OF INDIA Overnight Fund Direct Plan- Monthly IDCW,BANK OF INDIA Overnight Fund Direct Plan- Monthly IDCW,BANK OF INDIA Overnight Fund Direct Plan- Monthly IDCW,BANK OF INDIA Overnight Fund Direct Plan- Monthly IDCW,BANK OF INDIA Overnight Fund Direct Plan- Monthly IDCW,BANK OF INDIA Overnight Fund Direct Plan- Monthly IDCW,BANK OF INDIA Overnight Fund Direct Plan- Monthly IDCW,BANK OF INDIA Overnight Fund Direct Plan- Monthly IDCW,BANK OF INDIA Overnight Fund Direct Plan- Monthly IDCW,BANK OF INDIA Overnight Fund Direct Plan- Monthly IDCW,BANK OF INDIA Overnight Fund Direct Plan- Monthly IDCW,BANK OF INDIA Overnight Fund Direct Plan- Monthly IDCW,BANK OF INDIA Overnight Fund Direct Plan- Monthly IDCW,BANK OF INDIA Overnight Fund Direct Plan- Monthly IDCW,BANK OF INDIA Overnight Fund Direct Plan- Monthly IDCW,BANK OF INDIA Overnight Fund Direct Plan- Monthly IDCW,BANK OF INDIA Overnight Fund Direct Plan- Monthly IDCW,0.053,0.002,-0.032,0.004,0.012,-0.005,-0.021,0.024,-0.023,-0.002,0.005,-0.015,0.259,-0.052,0.031,-0.166,-0.043,-0.019,0.025,0.001,-0.015,0.018,-0.009,0.002,0.004,-0.042,0.031,0.013,0.004,-0.005
BANK OF INDIA Overnight Fund Regular Plan Growth,BANK OF INDIA Overnight Fund Regular Plan Growth,BANK OF INDIA Overnight Fund Regular Plan Growth,BANK OF INDIA Overnight Fund Regular Plan Growth,BANK OF INDIA Overnight Fund Regular Plan Growth,BANK OF INDIA Overnight Fund Regular Plan Growth,BANK OF INDIA Overnight Fund Regular Plan Growth,BANK OF INDIA Overnight Fund Regular Plan Growth,BANK OF INDIA Overnight Fund Regular Plan Growth,BANK OF INDIA Overnight Fund Regular Plan Growth,BANK OF INDIA Overnight Fund Regular Plan Growth,BANK OF INDIA Overnight Fund Regular Plan Growth,BANK OF INDIA Overnight Fund Regular Plan Growth,BANK OF INDIA Overnight Fund Regular Plan Growth,BANK OF INDIA Overnight Fund Regular Plan Growth,BANK OF INDIA Overnight Fund Regular Plan Growth,BANK OF INDIA Overnight Fund Regular Plan Growth,BANK OF INDIA Overnight Fund Regular Plan Growth,BANK OF INDIA Overnight Fund Regular Plan Growth,BANK OF INDIA Overnight Fund Regular Plan Growth,BANK OF INDIA Overnight Fund Regular Plan Growth,BANK OF INDIA Overnight Fund Regular Plan Growth,BANK OF INDIA Overnight Fund Regular Plan Growth,BANK OF INDIA Overnight Fund Regular Plan Growth,BANK OF INDIA Overnight Fund Regular Plan Growth,BANK OF INDIA Overnight Fund Regular Plan Growth,BANK OF INDIA Overnight Fund Regular Plan Growth,BANK OF INDIA Overnight Fund Regular Plan Growth,BANK OF INDIA Overnight Fund Regular Plan Growth,BANK OF INDIA Overnight Fund Regular Plan Growth,BANK OF INDIA Overnight Fund Regular Plan Growth,BANK OF INDIA Overnight Fund Regular Plan Growth,BANK OF INDIA Overnight Fund Regular Plan Growth,BANK OF INDIA Overnight Fund Regular Plan Growth,BANK OF INDIA Overnight Fund Regular Plan Growth,BANK OF INDIA Overnight Fund Regular Plan Growth,BANK OF INDIA Overnight Fund Regular Plan Growth,0.052,0.391,0.356,0.29,0.28,0.246,0.267,0.262,0.258,0.261,0.234,0.259,0.251,0.225,0.263,0.252,0.272,0.264,0.263,0.25,0.257,0.273,0.28,0.294,0.315,0.252,0.295,0.298,0.343,0.367
BANK OF INDIA Overnight Fund Regular Plan- Daily IDCW,BANK OF INDIA Overnight Fund Regular Plan- Daily IDCW,BANK OF INDIA Overnight Fund Regular Plan- Daily IDCW,BANK OF INDIA Overnight Fund Regular Plan- Daily IDCW,BANK OF INDIA Overnight Fund Regular Plan- Daily IDCW,BANK OF INDIA Overnight Fund Regular Plan- Daily IDCW,BANK OF INDIA Overnight Fund Regular Plan- Daily IDCW,BANK OF INDIA Overnight Fund Regular Plan- Daily IDCW,BANK OF INDIA Overnight Fund Regular Plan- Daily IDCW,BANK OF INDIA Overnight Fund Regular Plan- Daily IDCW,BANK OF INDIA Overnight Fund Regular Plan- Daily IDCW,BANK OF INDIA Overnight Fund Regular Plan- Daily IDCW,BANK OF INDIA Overnight Fund Regular Plan- Daily IDCW,BANK OF INDIA Overnight Fund Regular Plan- Daily IDCW,BANK OF INDIA Overnight Fund Regular Plan- Daily IDCW,BANK OF INDIA Overnight Fund Regular Plan- Daily IDCW,BANK OF INDIA Overnight Fund Regular Plan- Daily IDCW,BANK OF INDIA Overnight Fund Regular Plan- Daily IDCW,BANK OF INDIA Overnight Fund Regular Plan- Daily IDCW,BANK OF INDIA Overnight Fund Regular Plan- Daily IDCW,BANK OF INDIA Overnight Fund Regular Plan- Daily IDCW,BANK OF INDIA Overnight Fund Regular Plan- Daily IDCW,BANK OF INDIA Overnight Fund Regular Plan- Daily IDCW,BANK OF INDIA Overnight Fund Regular Plan- Daily IDCW,BANK OF INDIA Overnight Fund Regular Plan- Daily IDCW,BANK OF INDIA Overnight Fund Regular Plan- Daily IDCW,BANK OF INDIA Overnight Fund Regular Plan- Daily IDCW,BANK OF INDIA Overnight Fund Regular Plan- Daily IDCW,BANK OF INDIA Overnight Fund Regular Plan- Daily IDCW,BANK OF INDIA Overnight Fund Regular Plan- Daily IDCW,BANK OF INDIA Overnight Fund Regular Plan- Daily IDCW,BANK OF INDIA Overnight Fund Regular Plan- Daily IDCW,BANK OF INDIA Overnight Fund Regular Plan- Daily IDCW,BANK OF INDIA Overnight Fund Regular Plan- Daily IDCW,BANK OF INDIA Overnight Fund Regular Plan- Daily IDCW,BANK OF INDIA Overnight Fund Regular Plan- Daily IDCW,BANK OF INDIA Overnight Fund Regular Plan- Daily IDCW,-0.013,BANK OF INDIA Overnight Fund Regular Plan- Daily IDCW,BANK OF INDIA Overnight Fund Regular Plan- Daily IDCW,BANK OF INDIA Overnight Fund Regular Plan- Daily IDCW,BANK OF INDIA Overnight Fund Regular Plan- Daily IDCW,BANK OF INDIA Overnight Fund Regular Plan- Daily IDCW,BANK OF INDIA Overnight Fund Regular Plan- Daily IDCW,BANK OF INDIA Overnight Fund Regular Plan- Daily IDCW,BANK OF INDIA Overnight Fund Regular Plan- Daily IDCW,BANK OF INDIA Overnight Fund Regular Plan- Daily IDCW,BANK OF INDIA Overnight Fund Regular Plan- Daily IDCW,BANK OF INDIA Overnight Fund Regular Plan- Daily IDCW,BANK OF INDIA Overnight Fund Regular Plan- Daily IDCW,BANK OF INDIA Overnight Fund Regular Plan- Daily IDCW,BANK OF INDIA Overnight Fund Regular Plan- Daily IDCW,BANK OF INDIA Overnight Fund Regular Plan- Daily IDCW,BANK OF INDIA Overnight Fund Regular Plan- Daily IDCW,BANK OF INDIA Overnight Fund Regular Plan- Daily IDCW,BANK OF INDIA Overnight Fund Regular Plan- Daily IDCW,BANK OF INDIA Overnight Fund Regular Plan- Daily IDCW,BANK OF INDIA Overnight Fund Regular Plan- Daily IDCW,BANK OF INDIA Overnight Fund Regular Plan- Daily IDCW,BANK OF INDIA Overnight Fund Regular Plan- Daily IDCW,BANK OF INDIA Overnight Fund Regular Plan- Daily IDCW,BANK OF INDIA Overnight Fund Regular Plan- Daily IDCW,BANK OF INDIA Overnight Fund Regular Plan- Daily IDCW,BANK OF INDIA Overnight Fund Regular Plan- Daily IDCW,BANK OF INDIA Overnight Fund Regular Plan- Daily IDCW,BANK OF INDIA Overnight Fund Regular Plan- Daily IDCW,BANK OF INDIA Overnight Fund Regular Plan- Daily IDCW
