scheme - plan,January-2017,February-2017,March-2017,April-2017,May-2017,June-2017,July-2017,August-2017,September-2017,October-2017,November-2017,December-2017,January-2018,February-2018,March-2018,April-2018,May-2018,June-2018,July-2018,August-2018,September-2018,October-2018,November-2018,December-2018,January-2019,February-2019,March-2019,April-2019,May-2019,June-2019,July-2019,August-2019,September-2019,October-2019,November-2019,December-2019,January-2020,February-2020,March-2020,April-2020,May-2020,June-2020,July-2020,August-2020,September-2020,October-2020,November-2020,December-2020,January-2021,February-2021,March-2021,April-2021,May-2021,June-2021,July-2021,August-2021,September-2021,October-2021,November-2021,December-2021,January-2022,February-2022,March-2022,April-2022,May-2022,June-2022
BNP PARIBAS MULTI CAP Fund-Growth Option,8.274,1.85,5.084,4.323,-0.958,1.803,5.458,0.173,-0.123,8.726,-3.007,2.552,-0.544,-5.147,-4.443,4.334,-3.602,-2.171,4.573,1.443,-6.306,-3.055,2.686,1.288,-2.282,-0.956,7.542,0.437,4.505,-2.362,-6.615,1.073,6.947,3.355,1.218,2.538,1.675,-4.611,-24.313,15.427,3.56,6.705,3.034,4.714,-0.853,1.396,11.896,6.121,1.22,6.613,1.155,0.121,6.389,4.695,4.415,2.972,2.805,3.68,-4.069,1.499,-0.185,-4.893,0.246,BNP PARIBAS MULTI CAP Fund-Growth Option,BNP PARIBAS MULTI CAP Fund-Growth Option,BNP PARIBAS MULTI CAP Fund-Growth Option
BNP PARIBAS MULTI CAP Fund-Income Distribution cum Capital Withdrawal Option,7.514,1.139,4.371,3.654,-1.61,1.148,4.398,-0.792,-1.153,7.677,-3.948,1.571,-1.487,-6.132,-5.507,3.239,-4.666,-3.292,3.398,0.324,-7.563,-4.25,1.703,0.313,-3.251,-1.892,6.595,-0.459,3.608,-2.363,-8.297,0.111,5.979,2.426,0.319,1.63,0.86,-5.44,-25.164,15.431,2.925,6.703,3.039,4.716,-1.409,0.855,11.355,5.627,0.752,6.15,0.721,-0.303,5.962,4.291,4.032,2.597,2.449,3.33,-4.406,1.142,-0.54,-5.242,0.244,BNP PARIBAS MULTI CAP Fund-Income Distribution cum Capital Withdrawal Option,BNP PARIBAS MULTI CAP Fund-Income Distribution cum Capital Withdrawal Option,BNP PARIBAS MULTI CAP Fund-Income Distribution cum Capital Withdrawal Option
BNP Paribas LARGE CAP Fund - Direct Plan - Growth Option,9.332,3.18,4.555,3.869,2.278,0.484,3.237,-0.555,-2.048,5.051,-1.712,3.7,2.464,-5.337,-2.301,4.286,-1.822,-0.057,4.705,2.285,-6.746,-3.634,5.211,0.953,-0.337,-1.443,7.595,1.031,4.064,-0.642,-5.08,2.128,7.441,2.923,0.741,0.487,0.523,-2.137,-21.628,15.858,4.596,4.878,5.415,3.776,-0.417,2.085,10.71,6.718,1.959,2.591,0.184,-0.927,5.822,1.352,1.968,6.379,1.643,3.284,-4.323,0.841,0.224,-4.779,-0.178,BNP Paribas LARGE CAP Fund - Direct Plan - Growth Option,BNP Paribas LARGE CAP Fund - Direct Plan - Growth Option,BNP Paribas LARGE CAP Fund - Direct Plan - Growth Option
BNP Paribas LARGE CAP Fund - Direct Plan - Income Distribution cum Capital Withdrawal Option,9.324,3.183,4.54,3.889,-5.76,0.453,3.238,-0.595,-2.013,5.033,-1.685,3.696,2.479,-5.343,-2.29,4.322,-1.818,-7.989,4.721,2.254,-6.735,-3.611,5.196,0.922,-0.342,-1.432,7.612,1.026,-3.968,-0.608,-5.114,2.168,7.444,2.946,0.742,0.526,0.523,-2.12,-29.498,15.855,4.571,4.909,5.385,3.822,-0.416,2.087,10.743,6.712,1.966,2.747,-5.488,-0.943,5.862,1.325,1.962,6.412,1.624,3.28,-4.316,0.851,0.249,-4.807,-0.171,BNP Paribas LARGE CAP Fund - Direct Plan - Income Distribution cum Capital Withdrawal Option,BNP Paribas LARGE CAP Fund - Direct Plan - Income Distribution cum Capital Withdrawal Option,BNP Paribas LARGE CAP Fund - Direct Plan - Income Distribution cum Capital Withdrawal Option
BNP PARIBAS LARGE CAP Fund-Growth Option,9.225,3.091,4.476,3.791,2.183,0.379,3.122,-0.69,-2.146,4.927,-1.822,3.566,2.338,-5.445,-2.404,4.164,-1.928,-0.168,4.582,2.162,-6.855,-3.747,5.11,0.859,-0.432,-1.542,7.478,0.968,3.971,-0.732,-5.174,2.036,7.344,2.818,0.654,0.402,0.452,-2.216,-21.678,15.761,4.508,4.778,5.311,3.688,-0.517,1.984,10.61,6.61,1.85,2.488,0.084,-1.024,5.724,1.243,1.862,6.27,1.533,3.177,-4.418,0.74,0.135,-4.865,-0.211,BNP PARIBAS LARGE CAP Fund-Growth Option,BNP PARIBAS LARGE CAP Fund-Growth Option,BNP PARIBAS LARGE CAP Fund-Growth Option
BNP PARIBAS LARGE CAP Fund-Income Distribution cum Capital Withdrawal Option,9.172,3.135,4.438,3.775,-6.25,0.417,3.116,-0.684,-2.181,4.968,-1.837,3.573,2.3,-5.407,-2.434,4.138,-1.937,-8.634,4.576,2.129,-6.842,-3.766,5.088,0.872,-0.432,-1.55,7.494,0.996,-4.773,-0.726,-5.177,1.991,7.336,2.818,0.7,0.405,0.461,-2.221,-30.385,15.817,4.563,4.74,5.316,3.663,-0.533,2.011,10.647,6.553,1.884,2.501,-6.366,-1.02,5.664,1.245,1.872,6.305,1.52,3.187,-4.445,0.735,0.144,-4.873,-0.201,BNP PARIBAS LARGE CAP Fund-Income Distribution cum Capital Withdrawal Option,BNP PARIBAS LARGE CAP Fund-Income Distribution cum Capital Withdrawal Option,BNP PARIBAS LARGE CAP Fund-Income Distribution cum Capital Withdrawal Option
BNP Paribas Mid Cap Fund - Direct Plan - Growth Option,8.122,2.586,6.212,5.997,-1.106,1.199,3.293,0.213,0.532,9.376,-0.783,3.707,-4.381,-4.446,-5.328,4.644,-4.07,-4.128,4.922,3.75,-9.552,-2.535,2.273,2.65,-3.732,-0.388,5.758,-1.309,5.581,-2.931,-7.033,0.015,4.755,5.509,1.015,2.553,5.709,-1.826,-24.249,12.77,4.0,6.289,4.907,7.227,1.675,-0.91,12.405,6.686,1.742,12.254,1.49,0.695,3.944,7.503,5.417,1.391,1.585,3.328,-4.553,0.7,0.855,-4.585,0.556,BNP Paribas Mid Cap Fund - Direct Plan - Growth Option,BNP Paribas Mid Cap Fund - Direct Plan - Growth Option,BNP Paribas Mid Cap Fund - Direct Plan - Growth Option
BNP Paribas Mid Cap Fund - Direct Plan - Income Distribution cum Capital Withdrawal Option,8.121,2.587,6.21,6.002,-1.111,1.199,3.294,0.225,-0.193,8.657,-1.442,3.709,-4.382,-4.447,-5.329,4.648,-4.066,-4.13,4.92,3.748,-9.554,-2.53,2.273,2.648,-3.732,-0.388,5.761,-1.309,5.582,-2.931,-7.037,0.019,4.753,5.51,1.012,2.554,5.709,-1.823,-31.171,12.77,3.998,6.288,4.902,7.222,1.677,-0.912,12.408,6.678,1.74,12.254,-3.873,0.695,3.944,7.503,5.417,1.39,1.584,3.326,-4.555,0.701,0.855,-4.585,0.556,BNP Paribas Mid Cap Fund - Direct Plan - Income Distribution cum Capital Withdrawal Option,BNP Paribas Mid Cap Fund - Direct Plan - Income Distribution cum Capital Withdrawal Option,BNP Paribas Mid Cap Fund - Direct Plan - Income Distribution cum Capital Withdrawal Option
BNP Paribas Mid Cap Fund-Growth Option,7.985,2.488,6.104,5.895,-1.231,1.082,3.152,0.066,0.404,9.227,-0.93,3.556,-4.523,-4.574,-5.449,4.506,-4.203,-4.253,4.771,3.602,-9.668,-2.669,2.154,2.532,-3.853,-0.5,5.624,-1.394,5.459,-3.04,-7.146,-0.098,4.633,5.379,0.905,2.436,5.584,-1.926,-24.32,12.676,3.882,6.159,4.78,7.1,1.556,-1.028,12.273,6.536,1.606,12.117,1.363,0.579,3.825,7.37,5.288,1.262,1.458,3.189,-4.674,0.574,0.733,-4.693,0.522,BNP Paribas Mid Cap Fund-Growth Option,BNP Paribas Mid Cap Fund-Growth Option,BNP Paribas Mid Cap Fund-Growth Option
BNP Paribas Mid Cap Fund-Income Distribution cum Capital Withdrawal Option,7.986,2.483,2.494,5.894,-1.228,1.083,3.154,0.065,-0.392,8.43,-1.649,3.557,-4.522,-4.574,-5.448,4.505,-4.204,-4.252,4.773,3.602,-9.667,-2.668,2.155,2.531,-3.851,-0.499,5.623,-1.395,5.457,-3.039,-7.146,-0.1,4.635,5.378,0.9,2.436,5.581,-1.915,-32.208,12.677,3.881,6.16,4.778,7.099,1.553,-1.028,12.272,6.535,1.607,12.117,-4.92,0.579,3.823,7.37,5.286,1.263,1.458,3.19,-4.674,0.573,0.734,-4.694,0.521,BNP Paribas Mid Cap Fund-Income Distribution cum Capital Withdrawal Option,BNP Paribas Mid Cap Fund-Income Distribution cum Capital Withdrawal Option,BNP Paribas Mid Cap Fund-Income Distribution cum Capital Withdrawal Option
BNP Paribas Long Term Equity Fund - Direct Plan - Growth Option,8.604,2.424,4.6,4.219,1.465,1.327,4.062,-0.431,-0.76,6.816,-1.13,3.608,-1.413,-5.428,-2.696,4.737,-2.288,-1.729,4.417,1.455,-7.433,-2.761,4.815,0.903,-0.653,-0.812,6.461,0.868,3.856,-1.062,-5.498,1.09,7.165,2.961,0.912,1.264,2.596,-2.0,-22.666,14.55,4.966,5.105,5.515,4.448,-0.025,2.39,9.579,6.06,2.332,3.538,0.424,-1.36,5.273,2.417,2.717,4.01,1.778,4.14,-4.02,0.56,-0.088,-5.515,-1.056,BNP Paribas Long Term Equity Fund - Direct Plan - Growth Option,BNP Paribas Long Term Equity Fund - Direct Plan - Growth Option,BNP Paribas Long Term Equity Fund - Direct Plan - Growth Option
BNP Paribas Long Term Equity Fund - Direct Plan - Income Distribution cum Capital Withdrawal Option,8.592,2.415,1.427,4.209,1.452,-0.977,3.998,-0.442,-3.024,6.802,-1.147,3.583,-1.417,-9.221,-2.695,4.734,-2.294,-3.478,4.411,1.447,-9.401,-2.768,4.809,-0.972,-0.656,-0.812,4.548,0.868,3.855,-1.068,-7.141,1.082,5.287,2.954,0.908,-0.468,2.593,-2.004,-22.67,14.554,4.738,5.099,5.513,4.448,-0.029,2.387,9.572,6.065,2.328,3.532,-4.698,-1.365,5.271,2.416,2.712,4.007,1.777,4.141,-4.024,0.559,-0.093,-5.516,-1.057,BNP Paribas Long Term Equity Fund - Direct Plan - Income Distribution cum Capital Withdrawal Option,BNP Paribas Long Term Equity Fund - Direct Plan - Income Distribution cum Capital Withdrawal Option,BNP Paribas Long Term Equity Fund - Direct Plan - Income Distribution cum Capital Withdrawal Option
BNP Paribas Long Term Equity Fund - Growth Option,8.521,2.365,4.53,4.158,1.39,1.255,3.916,-0.521,-0.839,6.729,-1.225,3.505,-1.506,-5.513,-2.776,4.64,-2.381,-1.817,4.319,1.356,-7.515,-2.854,4.735,0.822,-0.735,-0.905,6.337,0.795,3.755,-1.153,-5.59,0.994,7.067,2.856,0.82,1.165,2.49,-2.089,-22.74,14.459,4.875,4.999,5.407,4.341,-0.127,2.283,9.467,5.946,2.218,3.431,0.309,-1.465,5.162,2.306,2.608,3.895,1.667,4.024,-4.124,0.451,-0.189,-5.607,-1.089,BNP Paribas Long Term Equity Fund - Growth Option,BNP Paribas Long Term Equity Fund - Growth Option,BNP Paribas Long Term Equity Fund - Growth Option
BNP Paribas Long Term Equity Fund-Income Distribution cum Capital Withdrawal Option,8.522,2.363,1.363,4.156,1.393,-1.056,3.916,-0.522,-3.106,6.724,-1.221,3.503,-1.505,-18.803,-2.777,4.642,-2.38,-3.785,4.32,1.358,-9.748,-2.848,4.733,-1.319,-0.733,-0.905,4.143,0.793,3.755,-1.158,-7.492,0.997,4.888,2.852,0.824,-0.859,2.491,-2.089,-22.736,14.456,4.875,4.996,5.412,4.349,-0.131,2.28,9.469,5.94,2.222,3.43,-5.785,-1.464,5.16,2.305,2.609,3.893,1.667,4.026,-4.126,0.452,-0.192,-5.611,-1.091,BNP Paribas Long Term Equity Fund-Income Distribution cum Capital Withdrawal Option,BNP Paribas Long Term Equity Fund-Income Distribution cum Capital Withdrawal Option,BNP Paribas Long Term Equity Fund-Income Distribution cum Capital Withdrawal Option
BNP PARIBAS LIQUID FUND - DAILY Income Distribution cum Capital Withdrawal OPTION,BNP PARIBAS LIQUID FUND - DAILY Income Distribution cum Capital Withdrawal OPTION,BNP PARIBAS LIQUID FUND - DAILY Income Distribution cum Capital Withdrawal OPTION,BNP PARIBAS LIQUID FUND - DAILY Income Distribution cum Capital Withdrawal OPTION,BNP PARIBAS LIQUID FUND - DAILY Income Distribution cum Capital Withdrawal OPTION,BNP PARIBAS LIQUID FUND - DAILY Income Distribution cum Capital Withdrawal OPTION,BNP PARIBAS LIQUID FUND - DAILY Income Distribution cum Capital Withdrawal OPTION,BNP PARIBAS LIQUID FUND - DAILY Income Distribution cum Capital Withdrawal OPTION,BNP PARIBAS LIQUID FUND - DAILY Income Distribution cum Capital Withdrawal OPTION,BNP PARIBAS LIQUID FUND - DAILY Income Distribution cum Capital Withdrawal OPTION,BNP PARIBAS LIQUID FUND - DAILY Income Distribution cum Capital Withdrawal OPTION,BNP PARIBAS LIQUID FUND - DAILY Income Distribution cum Capital Withdrawal OPTION,BNP PARIBAS LIQUID FUND - DAILY Income Distribution cum Capital Withdrawal OPTION,BNP PARIBAS LIQUID FUND - DAILY Income Distribution cum Capital Withdrawal OPTION,BNP PARIBAS LIQUID FUND - DAILY Income Distribution cum Capital Withdrawal OPTION,0.057,BNP PARIBAS LIQUID FUND - DAILY Income Distribution cum Capital Withdrawal OPTION,BNP PARIBAS LIQUID FUND - DAILY Income Distribution cum Capital Withdrawal OPTION,BNP PARIBAS LIQUID FUND - DAILY Income Distribution cum Capital Withdrawal OPTION,BNP PARIBAS LIQUID FUND - DAILY Income Distribution cum Capital Withdrawal OPTION,BNP PARIBAS LIQUID FUND - DAILY Income Distribution cum Capital Withdrawal OPTION,BNP PARIBAS LIQUID FUND - DAILY Income Distribution cum Capital Withdrawal OPTION,BNP PARIBAS LIQUID FUND - DAILY Income Distribution cum Capital Withdrawal OPTION,BNP PARIBAS LIQUID FUND - DAILY Income Distribution cum Capital Withdrawal OPTION,BNP PARIBAS LIQUID FUND - DAILY Income Distribution cum Capital Withdrawal OPTION,BNP PARIBAS LIQUID FUND - DAILY Income Distribution cum Capital Withdrawal OPTION,BNP PARIBAS LIQUID FUND - DAILY Income Distribution cum Capital Withdrawal OPTION,BNP PARIBAS LIQUID FUND - DAILY Income Distribution cum Capital Withdrawal OPTION,BNP PARIBAS LIQUID FUND - DAILY Income Distribution cum Capital Withdrawal OPTION,BNP PARIBAS LIQUID FUND - DAILY Income Distribution cum Capital Withdrawal OPTION,BNP PARIBAS LIQUID FUND - DAILY Income Distribution cum Capital Withdrawal OPTION,BNP PARIBAS LIQUID FUND - DAILY Income Distribution cum Capital Withdrawal OPTION,BNP PARIBAS LIQUID FUND - DAILY Income Distribution cum Capital Withdrawal OPTION,BNP PARIBAS LIQUID FUND - DAILY Income Distribution cum Capital Withdrawal OPTION,BNP PARIBAS LIQUID FUND - DAILY Income Distribution cum Capital Withdrawal OPTION,BNP PARIBAS LIQUID FUND - DAILY Income Distribution cum Capital Withdrawal OPTION,BNP PARIBAS LIQUID FUND - DAILY Income Distribution cum Capital Withdrawal OPTION,BNP PARIBAS LIQUID FUND - DAILY Income Distribution cum Capital Withdrawal OPTION,BNP PARIBAS LIQUID FUND - DAILY Income Distribution cum Capital Withdrawal OPTION,0.004,-0.001,BNP PARIBAS LIQUID FUND - DAILY Income Distribution cum Capital Withdrawal OPTION,BNP PARIBAS LIQUID FUND - DAILY Income Distribution cum Capital Withdrawal OPTION,BNP PARIBAS LIQUID FUND - DAILY Income Distribution cum Capital Withdrawal OPTION,BNP PARIBAS LIQUID FUND - DAILY Income Distribution cum Capital Withdrawal OPTION,BNP PARIBAS LIQUID FUND - DAILY Income Distribution cum Capital Withdrawal OPTION,BNP PARIBAS LIQUID FUND - DAILY Income Distribution cum Capital Withdrawal OPTION,BNP PARIBAS LIQUID FUND - DAILY Income Distribution cum Capital Withdrawal OPTION,BNP PARIBAS LIQUID FUND - DAILY Income Distribution cum Capital Withdrawal OPTION,BNP PARIBAS LIQUID FUND - DAILY Income Distribution cum Capital Withdrawal OPTION,BNP PARIBAS LIQUID FUND - DAILY Income Distribution cum Capital Withdrawal OPTION,BNP PARIBAS LIQUID FUND - DAILY Income Distribution cum Capital Withdrawal OPTION,BNP PARIBAS LIQUID FUND - DAILY Income Distribution cum Capital Withdrawal OPTION,BNP PARIBAS LIQUID FUND - DAILY Income Distribution cum Capital Withdrawal OPTION,BNP PARIBAS LIQUID FUND - DAILY Income Distribution cum Capital Withdrawal OPTION,BNP PARIBAS LIQUID FUND - DAILY Income Distribution cum Capital Withdrawal OPTION,BNP PARIBAS LIQUID FUND - DAILY Income Distribution cum Capital Withdrawal OPTION,BNP PARIBAS LIQUID FUND - DAILY Income Distribution cum Capital Withdrawal OPTION,BNP PARIBAS LIQUID FUND - DAILY Income Distribution cum Capital Withdrawal OPTION,BNP PARIBAS LIQUID FUND - DAILY Income Distribution cum Capital Withdrawal OPTION,BNP PARIBAS LIQUID FUND - DAILY Income Distribution cum Capital Withdrawal OPTION,BNP PARIBAS LIQUID FUND - DAILY Income Distribution cum Capital Withdrawal OPTION,BNP PARIBAS LIQUID FUND - DAILY Income Distribution cum Capital Withdrawal OPTION,BNP PARIBAS LIQUID FUND - DAILY Income Distribution cum Capital Withdrawal OPTION,BNP PARIBAS LIQUID FUND - DAILY Income Distribution cum Capital Withdrawal OPTION,BNP PARIBAS LIQUID FUND - DAILY Income Distribution cum Capital Withdrawal OPTION,BNP PARIBAS LIQUID FUND - DAILY Income Distribution cum Capital Withdrawal OPTION
