scheme - plan,January-2017,February-2017,March-2017,April-2017,May-2017,June-2017,July-2017,August-2017,September-2017,October-2017,November-2017,December-2017,January-2018,February-2018,March-2018,April-2018,May-2018,June-2018,July-2018,August-2018,September-2018,October-2018,November-2018,December-2018,January-2019,February-2019,March-2019,April-2019,May-2019,June-2019,July-2019,August-2019,September-2019,October-2019,November-2019,December-2019,January-2020,February-2020,March-2020,April-2020,May-2020,June-2020,July-2020,August-2020,September-2020,October-2020,November-2020,December-2020,January-2021,February-2021,March-2021,April-2021,May-2021,June-2021,July-2021,August-2021,September-2021,October-2021,November-2021,December-2021,January-2022,February-2022,March-2022,April-2022,May-2022,June-2022 
HSBC Dynamic Asset Allocation Fund - Growth,5.952,1.848,2.642,0.774,2.266,0.8,5.346,-0.828,-2.427,4.146,-2.857,3.101,5.237,-4.794,-3.52,5.685,-0.956,0.092,5.586,3.252,-6.142,-5.042,4.872,-1.739,HSBC Dynamic Asset Allocation Fund - Growth,HSBC Dynamic Asset Allocation Fund - Growth,HSBC Dynamic Asset Allocation Fund - Growth,HSBC Dynamic Asset Allocation Fund - Growth,HSBC Dynamic Asset Allocation Fund - Growth,HSBC Dynamic Asset Allocation Fund - Growth,HSBC Dynamic Asset Allocation Fund - Growth,HSBC Dynamic Asset Allocation Fund - Growth,HSBC Dynamic Asset Allocation Fund - Growth,HSBC Dynamic Asset Allocation Fund - Growth,HSBC Dynamic Asset Allocation Fund - Growth,HSBC Dynamic Asset Allocation Fund - Growth,HSBC Dynamic Asset Allocation Fund - Growth,HSBC Dynamic Asset Allocation Fund - Growth,HSBC Dynamic Asset Allocation Fund - Growth,HSBC Dynamic Asset Allocation Fund - Growth,HSBC Dynamic Asset Allocation Fund - Growth,HSBC Dynamic Asset Allocation Fund - Growth,HSBC Dynamic Asset Allocation Fund - Growth,HSBC Dynamic Asset Allocation Fund - Growth,HSBC Dynamic Asset Allocation Fund - Growth,HSBC Dynamic Asset Allocation Fund - Growth,HSBC Dynamic Asset Allocation Fund - Growth,HSBC Dynamic Asset Allocation Fund - Growth,HSBC Dynamic Asset Allocation Fund - Growth,HSBC Dynamic Asset Allocation Fund - Growth,HSBC Dynamic Asset Allocation Fund - Growth,HSBC Dynamic Asset Allocation Fund - Growth,HSBC Dynamic Asset Allocation Fund - Growth,HSBC Dynamic Asset Allocation Fund - Growth,HSBC Dynamic Asset Allocation Fund - Growth,HSBC Dynamic Asset Allocation Fund - Growth,HSBC Dynamic Asset Allocation Fund - Growth,HSBC Dynamic Asset Allocation Fund - Growth,HSBC Dynamic Asset Allocation Fund - Growth,HSBC Dynamic Asset Allocation Fund - Growth,HSBC Dynamic Asset Allocation Fund - Growth,HSBC Dynamic Asset Allocation Fund - Growth,HSBC Dynamic Asset Allocation Fund - Growth,HSBC Dynamic Asset Allocation Fund - Growth,HSBC Dynamic Asset Allocation Fund - Growth,HSBC Dynamic Asset Allocation Fund - Growth
HSBC Dynamic Asset Allocation Fund-Dividend Direct,6.012,1.903,2.702,0.823,2.325,0.857,5.404,-0.769,-2.375,4.204,-2.801,3.162,5.3,-4.743,-3.469,5.741,-0.899,0.146,5.646,3.312,-6.092,-4.986,4.93,-1.692,HSBC Dynamic Asset Allocation Fund-Dividend Direct,HSBC Dynamic Asset Allocation Fund-Dividend Direct,HSBC Dynamic Asset Allocation Fund-Dividend Direct,HSBC Dynamic Asset Allocation Fund-Dividend Direct,HSBC Dynamic Asset Allocation Fund-Dividend Direct,HSBC Dynamic Asset Allocation Fund-Dividend Direct,HSBC Dynamic Asset Allocation Fund-Dividend Direct,HSBC Dynamic Asset Allocation Fund-Dividend Direct,HSBC Dynamic Asset Allocation Fund-Dividend Direct,HSBC Dynamic Asset Allocation Fund-Dividend Direct,HSBC Dynamic Asset Allocation Fund-Dividend Direct,HSBC Dynamic Asset Allocation Fund-Dividend Direct,HSBC Dynamic Asset Allocation Fund-Dividend Direct,HSBC Dynamic Asset Allocation Fund-Dividend Direct,HSBC Dynamic Asset Allocation Fund-Dividend Direct,HSBC Dynamic Asset Allocation Fund-Dividend Direct,HSBC Dynamic Asset Allocation Fund-Dividend Direct,HSBC Dynamic Asset Allocation Fund-Dividend Direct,HSBC Dynamic Asset Allocation Fund-Dividend Direct,HSBC Dynamic Asset Allocation Fund-Dividend Direct,HSBC Dynamic Asset Allocation Fund-Dividend Direct,HSBC Dynamic Asset Allocation Fund-Dividend Direct,HSBC Dynamic Asset Allocation Fund-Dividend Direct,HSBC Dynamic Asset Allocation Fund-Dividend Direct,HSBC Dynamic Asset Allocation Fund-Dividend Direct,HSBC Dynamic Asset Allocation Fund-Dividend Direct,HSBC Dynamic Asset Allocation Fund-Dividend Direct,HSBC Dynamic Asset Allocation Fund-Dividend Direct,HSBC Dynamic Asset Allocation Fund-Dividend Direct,HSBC Dynamic Asset Allocation Fund-Dividend Direct,HSBC Dynamic Asset Allocation Fund-Dividend Direct,HSBC Dynamic Asset Allocation Fund-Dividend Direct,HSBC Dynamic Asset Allocation Fund-Dividend Direct,HSBC Dynamic Asset Allocation Fund-Dividend Direct,HSBC Dynamic Asset Allocation Fund-Dividend Direct,HSBC Dynamic Asset Allocation Fund-Dividend Direct,HSBC Dynamic Asset Allocation Fund-Dividend Direct,HSBC Dynamic Asset Allocation Fund-Dividend Direct,HSBC Dynamic Asset Allocation Fund-Dividend Direct,HSBC Dynamic Asset Allocation Fund-Dividend Direct,HSBC Dynamic Asset Allocation Fund-Dividend Direct,HSBC Dynamic Asset Allocation Fund-Dividend Direct
HSBC Dynamic Asset Allocation Fund-Growth Direct,6.012,1.903,2.702,0.823,2.325,0.857,5.404,-0.769,-2.375,4.204,-2.801,3.162,5.3,-4.743,-3.469,5.741,-0.899,0.146,5.646,3.312,-6.092,-4.986,4.93,-1.692,HSBC Dynamic Asset Allocation Fund-Growth Direct,HSBC Dynamic Asset Allocation Fund-Growth Direct,HSBC Dynamic Asset Allocation Fund-Growth Direct,HSBC Dynamic Asset Allocation Fund-Growth Direct,HSBC Dynamic Asset Allocation Fund-Growth Direct,HSBC Dynamic Asset Allocation Fund-Growth Direct,HSBC Dynamic Asset Allocation Fund-Growth Direct,HSBC Dynamic Asset Allocation Fund-Growth Direct,HSBC Dynamic Asset Allocation Fund-Growth Direct,HSBC Dynamic Asset Allocation Fund-Growth Direct,HSBC Dynamic Asset Allocation Fund-Growth Direct,HSBC Dynamic Asset Allocation Fund-Growth Direct,HSBC Dynamic Asset Allocation Fund-Growth Direct,HSBC Dynamic Asset Allocation Fund-Growth Direct,HSBC Dynamic Asset Allocation Fund-Growth Direct,HSBC Dynamic Asset Allocation Fund-Growth Direct,HSBC Dynamic Asset Allocation Fund-Growth Direct,HSBC Dynamic Asset Allocation Fund-Growth Direct,HSBC Dynamic Asset Allocation Fund-Growth Direct,HSBC Dynamic Asset Allocation Fund-Growth Direct,HSBC Dynamic Asset Allocation Fund-Growth Direct,HSBC Dynamic Asset Allocation Fund-Growth Direct,HSBC Dynamic Asset Allocation Fund-Growth Direct,HSBC Dynamic Asset Allocation Fund-Growth Direct,HSBC Dynamic Asset Allocation Fund-Growth Direct,HSBC Dynamic Asset Allocation Fund-Growth Direct,HSBC Dynamic Asset Allocation Fund-Growth Direct,HSBC Dynamic Asset Allocation Fund-Growth Direct,HSBC Dynamic Asset Allocation Fund-Growth Direct,HSBC Dynamic Asset Allocation Fund-Growth Direct,HSBC Dynamic Asset Allocation Fund-Growth Direct,HSBC Dynamic Asset Allocation Fund-Growth Direct,HSBC Dynamic Asset Allocation Fund-Growth Direct,HSBC Dynamic Asset Allocation Fund-Growth Direct,HSBC Dynamic Asset Allocation Fund-Growth Direct,HSBC Dynamic Asset Allocation Fund-Growth Direct,HSBC Dynamic Asset Allocation Fund-Growth Direct,HSBC Dynamic Asset Allocation Fund-Growth Direct,HSBC Dynamic Asset Allocation Fund-Growth Direct,HSBC Dynamic Asset Allocation Fund-Growth Direct,HSBC Dynamic Asset Allocation Fund-Growth Direct,HSBC Dynamic Asset Allocation Fund-Growth Direct
HSBC Asia Pacific (Ex Japan) Dividend Yield Fund - Growth,5.386,0.407,0.705,-0.445,2.104,2.02,4.284,-0.706,1.686,0.938,-1.42,2.286,5.912,-2.204,-3.369,4.881,0.084,-1.743,2.226,1.562,3.826,-7.175,-5.759,-4.719,11.628,3.314,0.059,0.596,-6.242,6.462,-3.696,0.059,2.117,3.423,-0.472,4.141,-4.709,-3.316,-11.216,9.933,0.542,1.793,5.626,0.143,-2.626,0.606,9.798,3.629,2.758,3.645,0.286,1.437,0.544,-1.234,-4.121,-1.393,0.327,0.919,0.029,1.969,0.598,-2.102,0.756,-4.426,2.501,-6.817
HSBC Asia Pacific (Ex Japan) Dividend Yield Fund - Growth Direct,5.445,0.46,0.764,-0.397,2.163,2.076,4.341,-0.647,1.741,0.991,-1.365,2.341,5.973,-2.141,-3.318,4.935,0.141,-1.69,2.283,1.62,3.878,-7.122,-5.703,-4.667,11.691,3.367,0.118,0.633,-6.205,6.508,-3.644,0.123,2.182,3.476,-0.421,4.21,-4.649,-3.265,-11.155,10.004,0.6,1.857,5.697,0.206,-2.566,0.659,9.865,3.692,2.817,3.702,0.354,1.495,0.601,-1.177,-4.063,-1.331,0.386,0.971,0.087,2.034,0.659,-2.048,0.821,-4.372,2.559,-6.764
HSBC Asia Pacific IDCW Yield Fund Direct Plan IDCW,5.445,0.46,0.764,-0.397,2.163,2.076,4.341,-0.647,1.741,0.991,-1.365,2.341,5.973,-2.141,-3.318,4.935,0.141,-1.69,2.283,1.62,3.878,-7.122,-5.703,-4.667,11.691,3.367,0.118,0.633,-6.205,6.499,-3.656,0.117,2.182,3.477,-0.422,4.209,-4.649,-3.265,-11.157,10.001,0.598,1.856,5.697,0.206,-2.566,0.66,9.865,3.692,2.817,3.702,0.353,1.495,0.601,-1.177,-4.064,-1.331,0.386,0.971,0.087,2.035,0.656,-2.052,0.816,-4.373,2.559,-6.764
HSBC Asia Pacific IDCW Yield Fund IDCW,5.386,0.407,0.705,-0.445,2.104,2.02,4.284,-0.706,1.686,0.938,-1.42,2.286,5.912,-2.204,-3.369,4.881,0.084,-1.743,2.226,1.562,3.826,-7.175,-5.759,-4.719,11.628,3.314,0.059,0.596,-6.242,6.462,-3.696,0.059,2.117,3.423,-0.472,4.141,-4.709,-3.316,-11.216,9.933,0.542,1.793,5.626,0.143,-2.626,0.606,9.798,3.629,2.758,3.645,0.286,1.437,0.544,-1.234,-4.121,-1.393,0.327,0.919,0.029,1.969,0.598,-2.102,0.756,-4.426,2.501,-6.817
HSBC Brazil Fund - Growth Direct,5.688,3.924,-8.322,-3.322,-5.609,-4.088,9.403,6.677,3.09,-6.107,-0.61,2.709,12.788,-0.533,-4.929,-0.397,-13.466,-5.08,13.433,-9.902,7.365,22.447,-8.274,-4.217,14.674,-5.872,-4.79,-2.18,4.38,6.37,0.774,-6.823,1.175,5.669,-3.33,12.464,-8.606,-15.833,-39.434,8.994,12.27,2.709,8.467,-4.777,-11.592,-0.556,20.751,9.799,-6.495,-4.754,-1.957,8.533,10.724,4.217,-3.747,-6.308,-10.06,-10.779,-5.363,0.025,16.211,0.15,18.378,-13.258,12.66,-18.958
HSBC Brazil Fund - IDCW,5.63,3.869,-8.378,-3.369,-5.665,-4.14,9.341,6.615,3.034,-6.158,-0.664,2.657,12.723,-0.598,-4.982,-0.449,-13.515,-5.132,13.368,-9.953,7.307,22.373,-8.318,-4.263,14.606,-5.935,-4.868,-2.227,4.326,6.311,0.712,-6.884,1.108,5.602,-3.38,12.4,-8.658,-15.878,-39.481,8.929,12.213,2.648,8.398,-4.838,-11.651,-0.62,20.676,9.73,-6.558,-4.818,-2.035,8.469,10.661,4.14,-3.812,-6.364,-10.116,-10.827,-5.416,-0.041,16.14,0.097,18.305,-13.306,12.595,-19.008
HSBC Brazil Fund - IDCW Direct Plan,5.688,3.924,-8.322,-3.322,-5.609,-4.088,9.403,6.677,3.09,-6.107,-0.61,2.709,12.788,-0.533,-4.929,-0.397,-13.466,-5.08,13.433,-9.902,7.365,22.447,-8.274,-4.217,14.674,-5.872,-4.79,-2.18,4.38,6.365,0.766,-6.827,1.172,5.665,-3.333,12.46,-8.608,-15.836,-39.436,8.99,12.268,2.706,8.467,-4.776,-11.592,-0.555,20.751,9.799,-6.496,-4.755,-1.962,8.532,10.723,4.216,-3.748,-6.309,-10.06,-10.779,-5.363,0.021,16.209,0.149,18.376,-13.258,12.66,-18.958
HSBC Brazil Fund-Growth,5.63,3.869,-8.378,-3.369,-5.665,-4.14,9.341,6.615,3.034,-6.158,-0.664,2.657,12.723,-0.598,-4.982,-0.449,-13.515,-5.132,13.368,-9.953,7.307,22.373,-8.318,-4.263,14.606,-5.935,-4.868,-2.227,4.326,6.311,0.712,-6.884,1.108,5.602,-3.38,12.4,-8.658,-15.878,-39.481,8.929,12.213,2.648,8.398,-4.838,-11.651,-0.62,20.676,9.73,-6.558,-4.818,-2.035,8.469,10.661,4.14,-3.812,-6.364,-10.116,-10.827,-5.416,-0.041,16.14,0.097,18.305,-13.306,12.595,-19.008
HSBC Global Consumer Opportunities Fund - Growth,2.012,1.931,-0.456,1.41,3.478,1.071,2.027,0.641,3.582,2.187,1.149,0.508,4.012,-2.611,-0.592,5.2,2.334,-0.096,2.708,2.582,3.33,-8.824,-5.705,-8.955,11.761,3.992,0.461,3.751,-7.411,7.376,-0.897,-0.504,1.391,3.815,2.401,4.161,-3.855,-9.238,-10.548,11.625,5.636,2.204,2.243,0.524,-1.318,-3.63,11.967,3.912,-0.016,3.182,2.341,2.025,-0.285,HSBC Global Consumer Opportunities Fund - Growth,HSBC Global Consumer Opportunities Fund - Growth,HSBC Global Consumer Opportunities Fund - Growth,HSBC Global Consumer Opportunities Fund - Growth,HSBC Global Consumer Opportunities Fund - Growth,HSBC Global Consumer Opportunities Fund - Growth,HSBC Global Consumer Opportunities Fund - Growth,HSBC Global Consumer Opportunities Fund - Growth,HSBC Global Consumer Opportunities Fund - Growth,HSBC Global Consumer Opportunities Fund - Growth,HSBC Global Consumer Opportunities Fund - Growth,HSBC Global Consumer Opportunities Fund - Growth,HSBC Global Consumer Opportunities Fund - Growth
HSBC Global Consumer Opportunities Fund - Growth Direct,2.067,1.986,-0.398,1.459,3.537,1.127,2.083,0.702,3.638,2.241,1.206,0.56,4.072,-2.546,-0.524,5.254,2.393,-0.042,2.767,2.642,3.392,-8.763,-5.649,-8.911,11.824,4.04,0.52,3.796,-7.367,7.431,-0.84,-0.445,1.449,3.877,2.45,4.217,-3.8,-9.189,-10.49,11.687,5.686,2.26,2.304,0.58,-1.265,-3.579,12.034,3.973,0.036,3.233,2.411,2.075,-0.272,HSBC Global Consumer Opportunities Fund - Growth Direct,HSBC Global Consumer Opportunities Fund - Growth Direct,HSBC Global Consumer Opportunities Fund - Growth Direct,HSBC Global Consumer Opportunities Fund - Growth Direct,HSBC Global Consumer Opportunities Fund - Growth Direct,HSBC Global Consumer Opportunities Fund - Growth Direct,HSBC Global Consumer Opportunities Fund - Growth Direct,HSBC Global Consumer Opportunities Fund - Growth Direct,HSBC Global Consumer Opportunities Fund - Growth Direct,HSBC Global Consumer Opportunities Fund - Growth Direct,HSBC Global Consumer Opportunities Fund - Growth Direct,HSBC Global Consumer Opportunities Fund - Growth Direct,HSBC Global Consumer Opportunities Fund - Growth Direct
HSBC Global Emerging Market Fund - Growth Direct,3.757,2.153,-0.713,0.146,2.621,0.565,4.843,1.533,0.525,1.293,-1.053,2.972,8.042,-2.471,-3.49,1.657,-1.564,-3.759,3.53,0.175,2.78,-6.291,-5.371,-5.951,13.351,-0.302,-0.69,0.974,-6.961,4.008,-3.118,-1.296,2.291,5.245,-0.402,8.134,-6.99,-3.822,-13.423,11.604,1.927,2.871,6.531,1.311,0.079,-0.45,10.659,7.216,4.905,-1.287,-5.041,0.985,1.822,2.17,-5.181,0.064,-1.755,2.677,-2.875,-0.645,-2.731,-2.412,-0.125,-5.082,3.042,-5.207
HSBC Global Emerging Markets Fund - Growth,3.7,2.098,-0.77,0.098,2.562,0.51,4.785,1.473,0.471,1.239,-1.11,2.919,7.98,-2.535,-3.548,1.605,-1.62,-3.811,3.472,0.117,2.729,-6.344,-5.423,-5.996,13.285,-0.355,-0.741,0.926,-7.008,3.96,-3.173,-1.352,2.237,5.187,-0.449,8.076,-7.041,-3.868,-13.482,11.541,1.876,2.815,6.47,1.255,0.021,-0.5,10.597,7.156,4.843,-1.336,-5.11,0.929,1.769,2.109,-5.235,0.005,-1.809,2.626,-2.929,-0.698,-2.777,-2.458,-0.186,-5.132,2.988,-5.262
HSBC Global Emerging Markets Fund - IDCW,3.699,2.098,-0.77,0.097,2.562,0.51,4.785,1.472,0.472,1.238,-1.11,2.919,7.98,-2.535,-3.547,1.604,-1.62,-3.811,3.473,0.117,2.728,-6.343,-5.423,-5.996,13.285,-0.354,-0.742,0.926,-7.008,3.959,-3.174,-1.352,2.237,5.187,-0.45,8.075,-7.041,-3.868,-13.482,11.541,1.876,2.815,6.471,1.255,0.022,-0.5,10.597,7.156,4.843,-1.336,-5.11,0.929,1.768,2.11,-5.235,0.005,-1.809,2.626,-2.929,-0.698,-2.777,-2.458,-7.271,-5.132,2.988,-5.262
HSBC Global Emerging Markets Fund - IDCW Direct Plan,3.756,2.153,-0.712,0.146,2.621,0.566,4.844,1.533,0.525,1.293,-1.055,2.973,8.042,-2.471,-3.489,1.657,-1.565,-3.76,3.53,0.175,2.78,-6.291,-5.371,-5.951,13.351,-0.302,-0.691,0.974,-6.96,4.006,-3.122,-1.3,2.287,5.241,-0.405,8.129,-6.993,-3.825,-13.429,11.599,1.923,2.868,6.528,1.309,0.077,-0.452,10.657,7.213,4.903,-1.288,-5.042,0.983,1.82,2.169,-5.183,0.062,-1.756,2.675,-2.876,-0.647,-2.733,-2.414,-7.294,-5.084,3.041,-5.209
HSBC Managed Solutions - Conservative - Growth,1.148,-0.882,1.094,0.159,1.024,0.753,1.51,0.378,-0.29,0.353,-0.221,0.001,0.131,-0.539,1.045,-0.342,-0.189,0.313,1.359,0.379,-0.571,0.275,1.496,0.888,0.066,0.447,2.348,-0.348,1.829,-3.276,1.187,0.713,0.456,1.284,0.691,0.175,0.28,0.601,-1.827,2.541,-2.692,1.762,4.89,0.182,0.031,1.396,1.634,1.205,-0.445,-0.28,0.494,0.341,1.017,0.092,0.455,1.348,0.242,0.219,0.045,0.131,-0.313,-0.037,0.761,-1.137,-1.134,-0.105
HSBC Managed Solutions - Conservative - Growth Direct,1.169,-0.863,1.115,0.176,1.045,0.773,1.53,0.4,-0.271,0.373,-0.202,0.02,0.152,-0.52,1.063,-0.326,-0.169,0.332,1.38,0.4,-0.551,0.296,1.517,0.909,0.088,0.466,2.367,-0.303,1.884,-3.226,1.247,0.769,0.511,1.346,0.748,0.237,0.343,0.654,-1.764,2.595,-2.635,1.825,4.955,0.24,0.093,1.454,1.692,1.27,-0.381,-0.222,0.558,0.392,1.077,0.153,0.514,1.41,0.303,0.282,0.106,0.192,-0.253,0.018,0.821,-1.087,-1.074,-0.043
HSBC Managed Solutions India Conservative Fund IDCW,1.148,-0.882,1.094,0.159,1.024,0.753,1.51,0.378,-0.29,0.353,-0.221,0.001,0.131,-0.539,1.045,-0.342,-0.189,0.313,1.359,0.379,-0.571,0.275,1.496,0.888,0.066,0.447,2.348,-0.348,1.829,-3.276,1.187,0.713,0.456,1.284,0.691,0.175,0.28,0.601,-1.827,2.541,-2.692,1.762,4.89,0.182,0.031,1.396,1.634,1.205,-0.445,-0.28,0.494,0.341,1.017,0.092,0.455,1.348,0.242,0.219,0.045,0.131,-0.313,-0.037,0.761,-1.137,-1.134,-0.105
HSBC Managed Solutions - Growth - Dividend,6.893,2.206,3.109,1.833,0.835,0.661,4.295,-0.598,-1.236,4.092,-0.422,3.378,2.345,-4.124,-2.557,3.618,-2.196,-2.026,3.992,2.095,-7.263,-2.527,2.71,0.386,-1.299,-0.209,6.884,-0.75,2.412,-2.016,-5.462,0.832,3.724,3.224,0.864,0.594,1.65,-2.934,-19.816,14.574,4.274,5.224,5.073,4.201,1.209,2.338,9.532,5.991,1.969,3.355,-0.057,0.227,5.326,2.643,2.188,4.107,1.869,2.101,-2.379,2.634,-1.185,-5.219,3.683,-4.432,-3.477,-3.82
HSBC Managed Solutions - Growth - Dividend Direct,6.916,2.227,3.132,1.852,0.858,0.683,4.317,-0.575,-1.215,4.114,-0.401,3.399,2.368,-4.105,-2.537,3.637,-2.174,-2.005,4.015,2.117,-7.244,-2.505,2.732,0.407,-1.275,-0.188,6.905,-0.729,2.44,-1.99,-5.434,0.858,3.751,3.254,0.891,0.623,1.679,-2.91,-19.792,14.605,4.303,5.255,5.104,4.232,1.239,2.366,9.563,6.022,1.999,3.383,-0.028,0.251,5.356,2.672,2.216,4.137,1.899,2.132,-2.351,2.664,-1.158,-5.194,3.712,-4.409,-3.45,-3.792
HSBC Managed Solutions - Growth - Growth,6.893,2.206,3.109,1.833,0.835,0.661,4.295,-0.598,-1.236,4.092,-0.422,3.378,2.345,-4.124,-2.557,3.618,-2.196,-2.026,3.992,2.095,-7.263,-2.527,2.71,0.386,-1.299,-0.209,6.884,-0.75,2.412,-2.016,-5.462,0.832,3.724,3.224,0.864,0.594,1.65,-2.934,-19.816,14.574,4.274,5.224,5.073,4.201,1.209,2.338,9.532,5.991,1.969,3.355,-0.057,0.227,5.326,2.643,2.188,4.107,1.869,2.101,-2.379,2.634,-1.185,-5.219,3.683,-4.432,-3.477,-3.82
HSBC Managed Solutions - Growth - Growth Direct,6.916,2.227,3.132,1.852,0.858,0.683,4.317,-0.575,-1.215,4.114,-0.401,3.399,2.368,-4.105,-2.537,3.637,-2.174,-2.005,4.015,2.117,-7.244,-2.505,2.732,0.407,-1.275,-0.188,6.905,-0.729,2.44,-1.99,-5.434,0.858,3.751,3.254,0.891,0.623,1.679,-2.91,-19.792,14.605,4.303,5.255,5.104,4.232,1.239,2.366,9.563,6.022,1.999,3.383,-0.028,0.251,5.356,2.672,2.216,4.137,1.899,2.132,-2.351,2.664,-1.158,-5.194,3.712,-4.409,-3.45,-3.792
HSBC Managed Solutions - Moderate - Growth,5.653,1.602,2.688,1.532,0.82,0.704,3.668,-0.421,-0.961,3.331,-0.331,2.714,1.779,-3.324,-1.799,2.783,-1.829,-1.572,3.386,1.717,-5.835,-1.92,2.437,0.506,-1.051,-0.075,5.891,-0.685,2.265,-2.356,-4.137,0.771,3.011,2.888,0.803,0.462,1.414,-2.21,-15.502,11.667,2.81,4.506,4.952,3.34,0.957,2.08,7.815,4.99,1.447,2.582,0.085,0.274,4.376,2.123,1.843,3.478,1.541,1.698,-1.855,2.113,-1.03,-4.153,3.038,-3.785,-3.016,-3.024
HSBC Managed Solutions - Moderate - Growth Direct,5.675,1.622,2.709,1.549,0.84,0.724,3.689,-0.4,-0.942,3.351,-0.311,2.733,1.801,-3.305,-1.781,2.8,-1.808,-1.553,3.407,1.738,-5.817,-1.899,2.457,0.526,-1.029,-0.056,5.911,-0.65,2.31,-2.315,-4.093,0.816,3.058,2.941,0.85,0.513,1.473,-2.161,-15.453,11.717,2.857,4.556,5.002,3.388,1.006,2.126,7.866,5.042,1.498,2.629,0.133,0.315,4.424,2.172,1.89,3.527,1.589,1.748,-1.808,2.164,-0.979,-4.107,3.091,-3.746,-2.969,-2.977
HSBC Managed Solutions India Moderate Fund IDCW,5.653,1.602,2.688,1.532,0.82,0.704,3.668,-0.421,-0.961,3.331,-0.331,2.714,1.779,-3.324,-1.799,2.783,-1.829,-1.572,3.386,1.717,-5.835,-1.92,2.437,0.506,-1.051,-0.075,5.891,-0.685,2.265,-2.356,-4.137,0.771,3.011,2.888,0.803,0.462,1.414,-2.21,-15.502,11.667,2.81,4.506,4.952,3.34,0.957,2.08,7.815,4.99,1.447,2.582,0.085,0.274,4.376,2.123,1.843,3.478,1.541,1.698,-1.855,2.113,-1.03,-4.153,3.038,-3.785,-3.016,-3.024
HSBC Flexi Cap Fund - Growth,9.965,3.109,3.387,1.269,1.612,0.055,5.406,-0.252,-1.869,4.336,-0.472,4.878,1.721,-5.635,-3.337,5.417,-2.29,-2.101,5.716,3.262,-10.109,-2.794,2.109,0.676,-2.44,1.095,9.946,-3.569,1.471,-1.912,-8.88,-0.016,6.279,3.617,1.698,1.762,2.654,-2.981,-27.009,16.516,4.799,6.999,4.894,6.026,0.973,1.059,12.049,6.063,2.667,3.389,0.438,-1.418,6.727,3.602,2.97,4.273,1.93,2.504,-1.496,2.929,-1.202,-6.686,5.592,-3.415,-4.943,-6.018
HSBC Flexi Cap Fund - Growth Direct,10.028,3.172,3.447,1.317,1.67,0.111,5.464,-0.192,-1.816,4.409,-0.399,4.948,1.792,-5.582,-3.278,5.473,-2.233,-2.049,5.776,3.321,-10.059,-2.733,2.169,0.733,-2.382,1.151,10.013,-3.495,1.556,-1.83,-8.793,0.075,6.374,3.718,1.787,1.858,2.751,-2.903,-26.935,16.621,4.89,7.098,4.995,6.126,1.069,1.151,12.15,6.167,2.769,3.482,0.54,-1.328,6.824,3.702,3.066,4.373,2.027,2.605,-1.401,3.029,-1.109,-6.602,5.701,-3.33,-4.854,-5.917
HSBC Flexi Cap Fund - IDCW,9.965,3.109,-2.614,1.269,1.611,0.055,5.406,-0.252,-1.868,4.336,-0.472,4.878,1.721,-13.196,-3.337,5.417,-2.29,-2.101,5.716,3.262,-10.109,-2.794,2.109,0.676,-2.44,-7.075,9.946,-3.569,1.472,-1.912,-8.878,-0.016,6.279,3.617,1.699,1.762,2.654,-2.981,-27.01,16.516,4.8,6.999,4.894,6.025,0.973,1.059,12.05,6.063,2.667,3.389,0.438,-1.418,6.727,3.602,2.97,4.273,1.929,2.504,-1.496,2.929,-1.202,-6.686,5.592,-3.415,-4.943,-6.018
HSBC Flexi Cap Fund - IDCW Direct Plan,7.728,3.048,-2.127,1.259,1.633,-0.244,5.133,-1.3,-2.287,3.728,0.632,5.7,1.343,-12.051,-2.292,4.944,-1.571,-3.366,6.182,3.554,-10.747,-3.372,2.006,0.383,-2.219,-8.27,9.745,-1.933,2.192,-2.204,-7.394,-0.307,7.421,3.8,1.886,1.658,2.738,-6.565,-24.91,14.494,2.236,6.348,4.568,4.961,-0.265,1.956,11.01,6.026,-1.967,-6.313,-0.59,0.251,6.909,3.67,2.931,4.287,2.163,1.129,-2.165,1.839,-2.307,-7.211,4.494,-2.357,-4.658,-5.854
