scheme - plan,January-2017,February-2017,March-2017,April-2017,May-2017,June-2017,July-2017,August-2017,September-2017,October-2017,November-2017,December-2017,January-2018,February-2018,March-2018,April-2018,May-2018,June-2018,July-2018,August-2018,September-2018,October-2018,November-2018,December-2018,January-2019,February-2019,March-2019,April-2019,May-2019,June-2019,July-2019,August-2019,September-2019,October-2019,November-2019,December-2019,January-2020,February-2020,March-2020,April-2020,May-2020,June-2020,July-2020,August-2020,September-2020,October-2020,November-2020,December-2020,January-2021,February-2021,March-2021,April-2021,May-2021,June-2021,July-2021,August-2021,September-2021,October-2021,November-2021,December-2021,January-2022,February-2022,March-2022,April-2022,May-2022,June-2022
IDBI Banking & Financial Services Fund - Regular Plan (IDCW),IDBI Banking & Financial Services Fund - Regular Plan (IDCW),IDBI Banking & Financial Services Fund - Regular Plan (IDCW),IDBI Banking & Financial Services Fund - Regular Plan (IDCW),IDBI Banking & Financial Services Fund - Regular Plan (IDCW),IDBI Banking & Financial Services Fund - Regular Plan (IDCW),IDBI Banking & Financial Services Fund - Regular Plan (IDCW),IDBI Banking & Financial Services Fund - Regular Plan (IDCW),IDBI Banking & Financial Services Fund - Regular Plan (IDCW),IDBI Banking & Financial Services Fund - Regular Plan (IDCW),IDBI Banking & Financial Services Fund - Regular Plan (IDCW),IDBI Banking & Financial Services Fund - Regular Plan (IDCW),IDBI Banking & Financial Services Fund - Regular Plan (IDCW),IDBI Banking & Financial Services Fund - Regular Plan (IDCW),IDBI Banking & Financial Services Fund - Regular Plan (IDCW),IDBI Banking & Financial Services Fund - Regular Plan (IDCW),IDBI Banking & Financial Services Fund - Regular Plan (IDCW),IDBI Banking & Financial Services Fund - Regular Plan (IDCW),0.2,0.998,-0.099,-6.04,-0.211,3.273,2.454,-4.391,1.357,9.578,-2.162,5.172,-1.532,-8.143,-1.096,6.797,4.532,4.336,1.954,-1.916,-2.202,-33.491,17.07,2.243,9.161,-0.591,9.113,-3.675,5.087,16.773,4.727,3.559,5.197,-1.673,-2.998,6.465,-0.868,0.318,6.719,0.148,4.956,-6.906,-2.952,3.04,-6.195,5.31,-4.431,-2.229,-5.293
IDBI Long Term Value Fund-Direct Plan- Growth,IDBI Long Term Value Fund-Direct Plan- Growth,IDBI Long Term Value Fund-Direct Plan- Growth,IDBI Long Term Value Fund-Direct Plan- Growth,IDBI Long Term Value Fund-Direct Plan- Growth,IDBI Long Term Value Fund-Direct Plan- Growth,IDBI Long Term Value Fund-Direct Plan- Growth,IDBI Long Term Value Fund-Direct Plan- Growth,IDBI Long Term Value Fund-Direct Plan- Growth,IDBI Long Term Value Fund-Direct Plan- Growth,IDBI Long Term Value Fund-Direct Plan- Growth,IDBI Long Term Value Fund-Direct Plan- Growth,IDBI Long Term Value Fund-Direct Plan- Growth,IDBI Long Term Value Fund-Direct Plan- Growth,IDBI Long Term Value Fund-Direct Plan- Growth,IDBI Long Term Value Fund-Direct Plan- Growth,IDBI Long Term Value Fund-Direct Plan- Growth,IDBI Long Term Value Fund-Direct Plan- Growth,IDBI Long Term Value Fund-Direct Plan- Growth,IDBI Long Term Value Fund-Direct Plan- Growth,0.1,0.199,IDBI Long Term Value Fund-Direct Plan- Growth,1.294,0.785,-1.558,0.692,4.519,-1.88,3.164,-1.38,-6.716,0.3,4.061,3.512,0.471,0.282,2.812,-3.645,-25.586,17.717,3.609,5.281,5.229,4.582,0.779,1.449,10.247,4.647,2.796,8.64,0.221,-0.367,6.53,2.135,3.439,3.361,2.251,3.792,-5.068,1.862,1.082,-4.697,5.426,-2.693,-4.267,-4.199
IDBI Long Term Value Fund-Direct Plan-IDCW,IDBI Long Term Value Fund-Direct Plan-IDCW,IDBI Long Term Value Fund-Direct Plan-IDCW,IDBI Long Term Value Fund-Direct Plan-IDCW,IDBI Long Term Value Fund-Direct Plan-IDCW,IDBI Long Term Value Fund-Direct Plan-IDCW,IDBI Long Term Value Fund-Direct Plan-IDCW,IDBI Long Term Value Fund-Direct Plan-IDCW,IDBI Long Term Value Fund-Direct Plan-IDCW,IDBI Long Term Value Fund-Direct Plan-IDCW,IDBI Long Term Value Fund-Direct Plan-IDCW,IDBI Long Term Value Fund-Direct Plan-IDCW,IDBI Long Term Value Fund-Direct Plan-IDCW,IDBI Long Term Value Fund-Direct Plan-IDCW,IDBI Long Term Value Fund-Direct Plan-IDCW,IDBI Long Term Value Fund-Direct Plan-IDCW,IDBI Long Term Value Fund-Direct Plan-IDCW,IDBI Long Term Value Fund-Direct Plan-IDCW,IDBI Long Term Value Fund-Direct Plan-IDCW,IDBI Long Term Value Fund-Direct Plan-IDCW,0.1,0.199,IDBI Long Term Value Fund-Direct Plan-IDCW,1.294,0.785,-1.558,0.692,4.519,-1.88,3.164,-1.38,-6.716,0.3,4.061,3.512,0.471,0.282,2.812,-3.645,-25.586,17.717,3.609,5.281,5.229,4.582,0.779,1.449,10.247,4.647,2.796,8.64,0.221,-0.367,6.53,2.135,3.439,3.361,2.251,3.792,-5.068,1.862,1.082,-4.697,5.426,-2.693,-4.267,-4.199
IDBI Long Term Value Fund-Regular Plan-Growth,IDBI Long Term Value Fund-Regular Plan-Growth,IDBI Long Term Value Fund-Regular Plan-Growth,IDBI Long Term Value Fund-Regular Plan-Growth,IDBI Long Term Value Fund-Regular Plan-Growth,IDBI Long Term Value Fund-Regular Plan-Growth,IDBI Long Term Value Fund-Regular Plan-Growth,IDBI Long Term Value Fund-Regular Plan-Growth,IDBI Long Term Value Fund-Regular Plan-Growth,IDBI Long Term Value Fund-Regular Plan-Growth,IDBI Long Term Value Fund-Regular Plan-Growth,IDBI Long Term Value Fund-Regular Plan-Growth,IDBI Long Term Value Fund-Regular Plan-Growth,IDBI Long Term Value Fund-Regular Plan-Growth,IDBI Long Term Value Fund-Regular Plan-Growth,IDBI Long Term Value Fund-Regular Plan-Growth,IDBI Long Term Value Fund-Regular Plan-Growth,IDBI Long Term Value Fund-Regular Plan-Growth,IDBI Long Term Value Fund-Regular Plan-Growth,IDBI Long Term Value Fund-Regular Plan-Growth,IDBI Long Term Value Fund-Regular Plan-Growth,IDBI Long Term Value Fund-Regular Plan-Growth,-0.2,1.2,0.692,-1.766,0.5,4.274,-2.097,3.119,-1.498,-6.749,0.102,3.942,3.393,0.483,0.289,2.69,-3.643,-25.651,17.52,3.708,5.306,5.038,4.607,0.701,1.392,10.059,4.614,2.714,8.588,0.076,-0.38,6.368,2.067,3.352,3.351,2.14,3.746,-5.141,1.806,1.063,-4.765,5.322,-2.745,-4.32,-4.313
IDBI Long Term Value Fund-Regular Plan-IDCW,IDBI Long Term Value Fund-Regular Plan-IDCW,IDBI Long Term Value Fund-Regular Plan-IDCW,IDBI Long Term Value Fund-Regular Plan-IDCW,IDBI Long Term Value Fund-Regular Plan-IDCW,IDBI Long Term Value Fund-Regular Plan-IDCW,IDBI Long Term Value Fund-Regular Plan-IDCW,IDBI Long Term Value Fund-Regular Plan-IDCW,IDBI Long Term Value Fund-Regular Plan-IDCW,IDBI Long Term Value Fund-Regular Plan-IDCW,IDBI Long Term Value Fund-Regular Plan-IDCW,IDBI Long Term Value Fund-Regular Plan-IDCW,IDBI Long Term Value Fund-Regular Plan-IDCW,IDBI Long Term Value Fund-Regular Plan-IDCW,IDBI Long Term Value Fund-Regular Plan-IDCW,IDBI Long Term Value Fund-Regular Plan-IDCW,IDBI Long Term Value Fund-Regular Plan-IDCW,IDBI Long Term Value Fund-Regular Plan-IDCW,IDBI Long Term Value Fund-Regular Plan-IDCW,IDBI Long Term Value Fund-Regular Plan-IDCW,IDBI Long Term Value Fund-Regular Plan-IDCW,IDBI Long Term Value Fund-Regular Plan-IDCW,-0.2,1.2,0.692,-1.766,0.5,4.274,-2.097,3.119,-1.498,-6.749,0.102,3.942,3.393,0.483,0.289,2.69,-3.643,-25.651,17.52,3.708,5.306,5.038,4.607,0.701,1.392,10.059,4.614,2.714,8.588,0.076,-0.38,6.368,2.067,3.352,3.351,2.14,3.746,-5.141,1.806,1.063,-4.765,5.322,-2.745,-4.32,-4.313
IDBI Dividend Yield Fund - Direct Plan - Growth,IDBI Dividend Yield Fund - Direct Plan - Growth,IDBI Dividend Yield Fund - Direct Plan - Growth,IDBI Dividend Yield Fund - Direct Plan - Growth,IDBI Dividend Yield Fund - Direct Plan - Growth,IDBI Dividend Yield Fund - Direct Plan - Growth,IDBI Dividend Yield Fund - Direct Plan - Growth,IDBI Dividend Yield Fund - Direct Plan - Growth,IDBI Dividend Yield Fund - Direct Plan - Growth,IDBI Dividend Yield Fund - Direct Plan - Growth,IDBI Dividend Yield Fund - Direct Plan - Growth,IDBI Dividend Yield Fund - Direct Plan - Growth,IDBI Dividend Yield Fund - Direct Plan - Growth,IDBI Dividend Yield Fund - Direct Plan - Growth,IDBI Dividend Yield Fund - Direct Plan - Growth,IDBI Dividend Yield Fund - Direct Plan - Growth,IDBI Dividend Yield Fund - Direct Plan - Growth,IDBI Dividend Yield Fund - Direct Plan - Growth,IDBI Dividend Yield Fund - Direct Plan - Growth,IDBI Dividend Yield Fund - Direct Plan - Growth,IDBI Dividend Yield Fund - Direct Plan - Growth,IDBI Dividend Yield Fund - Direct Plan - Growth,IDBI Dividend Yield Fund - Direct Plan - Growth,IDBI Dividend Yield Fund - Direct Plan - Growth,IDBI Dividend Yield Fund - Direct Plan - Growth,0.699,0.396,0.987,0.391,0.293,-0.776,-3.421,2.733,4.691,4.862,-0.273,0.823,2.541,-1.895,-20.718,15.215,5.131,4.382,8.015,3.911,1.283,0.76,10.16,6.25,0.215,2.362,2.238,-0.068,5.335,3.571,1.505,4.459,2.749,2.334,-1.224,2.759,-2.003,-4.917,4.437,-1.845,-5.432,-3.628
IDBI Dividend Yield Fund - Direct Plan - IDCW,IDBI Dividend Yield Fund - Direct Plan - IDCW,IDBI Dividend Yield Fund - Direct Plan - IDCW,IDBI Dividend Yield Fund - Direct Plan - IDCW,IDBI Dividend Yield Fund - Direct Plan - IDCW,IDBI Dividend Yield Fund - Direct Plan - IDCW,IDBI Dividend Yield Fund - Direct Plan - IDCW,IDBI Dividend Yield Fund - Direct Plan - IDCW,IDBI Dividend Yield Fund - Direct Plan - IDCW,IDBI Dividend Yield Fund - Direct Plan - IDCW,IDBI Dividend Yield Fund - Direct Plan - IDCW,IDBI Dividend Yield Fund - Direct Plan - IDCW,IDBI Dividend Yield Fund - Direct Plan - IDCW,IDBI Dividend Yield Fund - Direct Plan - IDCW,IDBI Dividend Yield Fund - Direct Plan - IDCW,IDBI Dividend Yield Fund - Direct Plan - IDCW,IDBI Dividend Yield Fund - Direct Plan - IDCW,IDBI Dividend Yield Fund - Direct Plan - IDCW,IDBI Dividend Yield Fund - Direct Plan - IDCW,IDBI Dividend Yield Fund - Direct Plan - IDCW,IDBI Dividend Yield Fund - Direct Plan - IDCW,IDBI Dividend Yield Fund - Direct Plan - IDCW,IDBI Dividend Yield Fund - Direct Plan - IDCW,IDBI Dividend Yield Fund - Direct Plan - IDCW,IDBI Dividend Yield Fund - Direct Plan - IDCW,0.699,0.396,0.987,0.391,0.293,-0.776,-3.421,2.733,4.691,4.862,-0.273,0.823,2.541,-1.895,-20.718,15.215,5.131,4.382,8.015,3.911,1.283,0.76,10.16,6.25,0.215,2.362,2.238,-0.068,5.335,3.571,1.505,4.459,2.749,2.334,-1.224,2.759,-2.003,-4.917,4.437,-1.845,-5.432,-3.628
IDBI Dividend Yield Fund - Regular Plan - Growth,IDBI Dividend Yield Fund - Regular Plan - Growth,IDBI Dividend Yield Fund - Regular Plan - Growth,IDBI Dividend Yield Fund - Regular Plan - Growth,IDBI Dividend Yield Fund - Regular Plan - Growth,IDBI Dividend Yield Fund - Regular Plan - Growth,IDBI Dividend Yield Fund - Regular Plan - Growth,IDBI Dividend Yield Fund - Regular Plan - Growth,IDBI Dividend Yield Fund - Regular Plan - Growth,IDBI Dividend Yield Fund - Regular Plan - Growth,IDBI Dividend Yield Fund - Regular Plan - Growth,IDBI Dividend Yield Fund - Regular Plan - Growth,IDBI Dividend Yield Fund - Regular Plan - Growth,IDBI Dividend Yield Fund - Regular Plan - Growth,IDBI Dividend Yield Fund - Regular Plan - Growth,IDBI Dividend Yield Fund - Regular Plan - Growth,IDBI Dividend Yield Fund - Regular Plan - Growth,IDBI Dividend Yield Fund - Regular Plan - Growth,IDBI Dividend Yield Fund - Regular Plan - Growth,IDBI Dividend Yield Fund - Regular Plan - Growth,IDBI Dividend Yield Fund - Regular Plan - Growth,IDBI Dividend Yield Fund - Regular Plan - Growth,IDBI Dividend Yield Fund - Regular Plan - Growth,IDBI Dividend Yield Fund - Regular Plan - Growth,IDBI Dividend Yield Fund - Regular Plan - Growth,0.399,0.398,0.693,0.295,0.098,-0.881,-3.554,2.661,4.444,4.739,-0.462,0.745,2.403,-2.026,-20.79,15.202,5.038,4.184,7.933,3.927,1.142,0.695,10.112,6.122,0.074,2.365,2.166,-0.212,5.163,3.564,1.364,4.436,2.67,2.187,-1.272,2.636,-2.087,-4.954,4.385,-1.867,-5.493,-3.727
IDBI Dividend Yield Fund - Regular Plan - IDCW,IDBI Dividend Yield Fund - Regular Plan - IDCW,IDBI Dividend Yield Fund - Regular Plan - IDCW,IDBI Dividend Yield Fund - Regular Plan - IDCW,IDBI Dividend Yield Fund - Regular Plan - IDCW,IDBI Dividend Yield Fund - Regular Plan - IDCW,IDBI Dividend Yield Fund - Regular Plan - IDCW,IDBI Dividend Yield Fund - Regular Plan - IDCW,IDBI Dividend Yield Fund - Regular Plan - IDCW,IDBI Dividend Yield Fund - Regular Plan - IDCW,IDBI Dividend Yield Fund - Regular Plan - IDCW,IDBI Dividend Yield Fund - Regular Plan - IDCW,IDBI Dividend Yield Fund - Regular Plan - IDCW,IDBI Dividend Yield Fund - Regular Plan - IDCW,IDBI Dividend Yield Fund - Regular Plan - IDCW,IDBI Dividend Yield Fund - Regular Plan - IDCW,IDBI Dividend Yield Fund - Regular Plan - IDCW,IDBI Dividend Yield Fund - Regular Plan - IDCW,IDBI Dividend Yield Fund - Regular Plan - IDCW,IDBI Dividend Yield Fund - Regular Plan - IDCW,IDBI Dividend Yield Fund - Regular Plan - IDCW,IDBI Dividend Yield Fund - Regular Plan - IDCW,IDBI Dividend Yield Fund - Regular Plan - IDCW,IDBI Dividend Yield Fund - Regular Plan - IDCW,IDBI Dividend Yield Fund - Regular Plan - IDCW,0.399,0.398,0.693,0.295,0.098,-0.881,-3.554,2.661,4.444,4.739,-0.462,0.745,2.403,-2.026,-20.79,15.202,5.038,4.184,7.933,3.927,1.142,0.695,10.112,6.122,0.074,2.365,2.166,-0.212,5.163,3.564,1.364,4.436,2.67,2.187,-1.272,2.636,-2.087,-4.954,4.385,-1.867,-5.493,-3.727
IDBI Healthcare Fund - Direct Plan - Growth,IDBI Healthcare Fund - Direct Plan - Growth,IDBI Healthcare Fund - Direct Plan - Growth,IDBI Healthcare Fund - Direct Plan - Growth,IDBI Healthcare Fund - Direct Plan - Growth,IDBI Healthcare Fund - Direct Plan - Growth,IDBI Healthcare Fund - Direct Plan - Growth,IDBI Healthcare Fund - Direct Plan - Growth,IDBI Healthcare Fund - Direct Plan - Growth,IDBI Healthcare Fund - Direct Plan - Growth,IDBI Healthcare Fund - Direct Plan - Growth,IDBI Healthcare Fund - Direct Plan - Growth,IDBI Healthcare Fund - Direct Plan - Growth,IDBI Healthcare Fund - Direct Plan - Growth,IDBI Healthcare Fund - Direct Plan - Growth,IDBI Healthcare Fund - Direct Plan - Growth,IDBI Healthcare Fund - Direct Plan - Growth,IDBI Healthcare Fund - Direct Plan - Growth,IDBI Healthcare Fund - Direct Plan - Growth,IDBI Healthcare Fund - Direct Plan - Growth,IDBI Healthcare Fund - Direct Plan - Growth,IDBI Healthcare Fund - Direct Plan - Growth,IDBI Healthcare Fund - Direct Plan - Growth,IDBI Healthcare Fund - Direct Plan - Growth,IDBI Healthcare Fund - Direct Plan - Growth,IDBI Healthcare Fund - Direct Plan - Growth,IDBI Healthcare Fund - Direct Plan - Growth,0.798,0.495,-2.567,-0.504,-1.316,2.462,-0.604,6.586,2.186,0.559,2.966,IDBI Healthcare Fund - Direct Plan - Growth,-7.909,27.443,0.771,0.689,12.538,2.153,5.27,-2.128,6.435,5.26,-5.342,0.971,1.442,8.945,3.517,4.025,1.709,2.016,-0.482,-3.777,-3.171,4.314,-5.594,-3.915,5.304,-0.106,-7.676,-1.559
IDBI Healthcare Fund - Direct Plan - IDCW,IDBI Healthcare Fund - Direct Plan - IDCW,IDBI Healthcare Fund - Direct Plan - IDCW,IDBI Healthcare Fund - Direct Plan - IDCW,IDBI Healthcare Fund - Direct Plan - IDCW,IDBI Healthcare Fund - Direct Plan - IDCW,IDBI Healthcare Fund - Direct Plan - IDCW,IDBI Healthcare Fund - Direct Plan - IDCW,IDBI Healthcare Fund - Direct Plan - IDCW,IDBI Healthcare Fund - Direct Plan - IDCW,IDBI Healthcare Fund - Direct Plan - IDCW,IDBI Healthcare Fund - Direct Plan - IDCW,IDBI Healthcare Fund - Direct Plan - IDCW,IDBI Healthcare Fund - Direct Plan - IDCW,IDBI Healthcare Fund - Direct Plan - IDCW,IDBI Healthcare Fund - Direct Plan - IDCW,IDBI Healthcare Fund - Direct Plan - IDCW,IDBI Healthcare Fund - Direct Plan - IDCW,IDBI Healthcare Fund - Direct Plan - IDCW,IDBI Healthcare Fund - Direct Plan - IDCW,IDBI Healthcare Fund - Direct Plan - IDCW,IDBI Healthcare Fund - Direct Plan - IDCW,IDBI Healthcare Fund - Direct Plan - IDCW,IDBI Healthcare Fund - Direct Plan - IDCW,IDBI Healthcare Fund - Direct Plan - IDCW,IDBI Healthcare Fund - Direct Plan - IDCW,IDBI Healthcare Fund - Direct Plan - IDCW,0.798,0.495,-2.567,-0.504,-1.316,2.462,-0.604,6.586,2.186,0.559,2.966,IDBI Healthcare Fund - Direct Plan - IDCW,-7.909,27.443,0.771,0.689,12.538,2.153,5.27,-2.128,6.435,5.26,-5.342,0.971,1.442,8.945,3.517,4.025,1.709,2.016,-0.482,-3.777,-3.171,4.314,-5.594,-3.915,5.304,-0.106,-7.676,-1.559
IDBI Healthcare Fund - Regular Plan - Growth,IDBI Healthcare Fund - Regular Plan - Growth,IDBI Healthcare Fund - Regular Plan - Growth,IDBI Healthcare Fund - Regular Plan - Growth,IDBI Healthcare Fund - Regular Plan - Growth,IDBI Healthcare Fund - Regular Plan - Growth,IDBI Healthcare Fund - Regular Plan - Growth,IDBI Healthcare Fund - Regular Plan - Growth,IDBI Healthcare Fund - Regular Plan - Growth,IDBI Healthcare Fund - Regular Plan - Growth,IDBI Healthcare Fund - Regular Plan - Growth,IDBI Healthcare Fund - Regular Plan - Growth,IDBI Healthcare Fund - Regular Plan - Growth,IDBI Healthcare Fund - Regular Plan - Growth,IDBI Healthcare Fund - Regular Plan - Growth,IDBI Healthcare Fund - Regular Plan - Growth,IDBI Healthcare Fund - Regular Plan - Growth,IDBI Healthcare Fund - Regular Plan - Growth,IDBI Healthcare Fund - Regular Plan - Growth,IDBI Healthcare Fund - Regular Plan - Growth,IDBI Healthcare Fund - Regular Plan - Growth,IDBI Healthcare Fund - Regular Plan - Growth,IDBI Healthcare Fund - Regular Plan - Growth,IDBI Healthcare Fund - Regular Plan - Growth,IDBI Healthcare Fund - Regular Plan - Growth,IDBI Healthcare Fund - Regular Plan - Growth,IDBI Healthcare Fund - Regular Plan - Growth,0.599,0.298,-2.676,-0.607,-1.527,2.378,-0.711,6.346,2.021,0.378,2.919,-0.092,-8.141,26.989,0.631,0.706,12.383,2.073,5.146,-2.189,6.3,5.178,-5.397,0.815,1.368,8.896,3.365,3.907,1.619,1.944,-0.602,-3.887,-3.256,4.235,-5.744,-3.989,5.266,-0.167,-7.826,-1.698
IDBI Healthcare Fund - Regular Plan - IDCW,IDBI Healthcare Fund - Regular Plan - IDCW,IDBI Healthcare Fund - Regular Plan - IDCW,IDBI Healthcare Fund - Regular Plan - IDCW,IDBI Healthcare Fund - Regular Plan - IDCW,IDBI Healthcare Fund - Regular Plan - IDCW,IDBI Healthcare Fund - Regular Plan - IDCW,IDBI Healthcare Fund - Regular Plan - IDCW,IDBI Healthcare Fund - Regular Plan - IDCW,IDBI Healthcare Fund - Regular Plan - IDCW,IDBI Healthcare Fund - Regular Plan - IDCW,IDBI Healthcare Fund - Regular Plan - IDCW,IDBI Healthcare Fund - Regular Plan - IDCW,IDBI Healthcare Fund - Regular Plan - IDCW,IDBI Healthcare Fund - Regular Plan - IDCW,IDBI Healthcare Fund - Regular Plan - IDCW,IDBI Healthcare Fund - Regular Plan - IDCW,IDBI Healthcare Fund - Regular Plan - IDCW,IDBI Healthcare Fund - Regular Plan - IDCW,IDBI Healthcare Fund - Regular Plan - IDCW,IDBI Healthcare Fund - Regular Plan - IDCW,IDBI Healthcare Fund - Regular Plan - IDCW,IDBI Healthcare Fund - Regular Plan - IDCW,IDBI Healthcare Fund - Regular Plan - IDCW,IDBI Healthcare Fund - Regular Plan - IDCW,IDBI Healthcare Fund - Regular Plan - IDCW,IDBI Healthcare Fund - Regular Plan - IDCW,0.599,0.298,-2.676,-0.607,-1.527,2.378,-0.711,6.346,2.021,0.378,2.919,-0.092,-8.141,26.989,0.631,0.706,12.383,2.073,5.146,-2.189,6.3,5.178,-5.397,0.815,1.368,8.896,3.365,3.907,1.619,1.944,-0.602,-3.887,-3.256,4.235,-5.744,-3.989,5.266,-0.167,-7.826,-1.698
