scheme - plan,January-2017,February-2017,March-2017,April-2017,May-2017,June-2017,July-2017,August-2017,September-2017,October-2017,November-2017,December-2017,January-2018,February-2018,March-2018,April-2018,May-2018,June-2018,July-2018,August-2018,September-2018,October-2018,November-2018,December-2018,January-2019,February-2019,March-2019,April-2019,May-2019,June-2019,July-2019,August-2019,September-2019,October-2019,November-2019,December-2019,January-2020,February-2020,March-2020,April-2020,May-2020,June-2020,July-2020,August-2020,September-2020,October-2020,November-2020,December-2020,January-2021,February-2021,March-2021,April-2021,May-2021,June-2021,July-2021,August-2021,September-2021,October-2021,November-2021,December-2021,January-2022,February-2022,March-2022,April-2022,May-2022,June-2022
Motilal Oswal Nifty Midcap 150 Index Fund - Direct Plan,Motilal Oswal Nifty Midcap 150 Index Fund - Direct Plan,Motilal Oswal Nifty Midcap 150 Index Fund - Direct Plan,Motilal Oswal Nifty Midcap 150 Index Fund - Direct Plan,Motilal Oswal Nifty Midcap 150 Index Fund - Direct Plan,Motilal Oswal Nifty Midcap 150 Index Fund - Direct Plan,Motilal Oswal Nifty Midcap 150 Index Fund - Direct Plan,Motilal Oswal Nifty Midcap 150 Index Fund - Direct Plan,Motilal Oswal Nifty Midcap 150 Index Fund - Direct Plan,Motilal Oswal Nifty Midcap 150 Index Fund - Direct Plan,Motilal Oswal Nifty Midcap 150 Index Fund - Direct Plan,Motilal Oswal Nifty Midcap 150 Index Fund - Direct Plan,Motilal Oswal Nifty Midcap 150 Index Fund - Direct Plan,Motilal Oswal Nifty Midcap 150 Index Fund - Direct Plan,Motilal Oswal Nifty Midcap 150 Index Fund - Direct Plan,Motilal Oswal Nifty Midcap 150 Index Fund - Direct Plan,Motilal Oswal Nifty Midcap 150 Index Fund - Direct Plan,Motilal Oswal Nifty Midcap 150 Index Fund - Direct Plan,Motilal Oswal Nifty Midcap 150 Index Fund - Direct Plan,Motilal Oswal Nifty Midcap 150 Index Fund - Direct Plan,Motilal Oswal Nifty Midcap 150 Index Fund - Direct Plan,Motilal Oswal Nifty Midcap 150 Index Fund - Direct Plan,Motilal Oswal Nifty Midcap 150 Index Fund - Direct Plan,Motilal Oswal Nifty Midcap 150 Index Fund - Direct Plan,Motilal Oswal Nifty Midcap 150 Index Fund - Direct Plan,Motilal Oswal Nifty Midcap 150 Index Fund - Direct Plan,Motilal Oswal Nifty Midcap 150 Index Fund - Direct Plan,Motilal Oswal Nifty Midcap 150 Index Fund - Direct Plan,Motilal Oswal Nifty Midcap 150 Index Fund - Direct Plan,Motilal Oswal Nifty Midcap 150 Index Fund - Direct Plan,Motilal Oswal Nifty Midcap 150 Index Fund - Direct Plan,Motilal Oswal Nifty Midcap 150 Index Fund - Direct Plan,Motilal Oswal Nifty Midcap 150 Index Fund - Direct Plan,0.388,6.832,1.568,0.813,4.823,-4.201,-27.699,16.492,5.005,8.407,4.069,9.25,1.603,-0.553,15.488,5.548,1.857,10.267,2.06,-0.058,5.719,4.818,3.417,1.493,5.43,1.827,-2.127,1.975,-1.221,-7.664,6.313,-0.677,-4.336,-5.234
Motilal Oswal Nifty Midcap 150 Index Fund - Regular Plan,Motilal Oswal Nifty Midcap 150 Index Fund - Regular Plan,Motilal Oswal Nifty Midcap 150 Index Fund - Regular Plan,Motilal Oswal Nifty Midcap 150 Index Fund - Regular Plan,Motilal Oswal Nifty Midcap 150 Index Fund - Regular Plan,Motilal Oswal Nifty Midcap 150 Index Fund - Regular Plan,Motilal Oswal Nifty Midcap 150 Index Fund - Regular Plan,Motilal Oswal Nifty Midcap 150 Index Fund - Regular Plan,Motilal Oswal Nifty Midcap 150 Index Fund - Regular Plan,Motilal Oswal Nifty Midcap 150 Index Fund - Regular Plan,Motilal Oswal Nifty Midcap 150 Index Fund - Regular Plan,Motilal Oswal Nifty Midcap 150 Index Fund - Regular Plan,Motilal Oswal Nifty Midcap 150 Index Fund - Regular Plan,Motilal Oswal Nifty Midcap 150 Index Fund - Regular Plan,Motilal Oswal Nifty Midcap 150 Index Fund - Regular Plan,Motilal Oswal Nifty Midcap 150 Index Fund - Regular Plan,Motilal Oswal Nifty Midcap 150 Index Fund - Regular Plan,Motilal Oswal Nifty Midcap 150 Index Fund - Regular Plan,Motilal Oswal Nifty Midcap 150 Index Fund - Regular Plan,Motilal Oswal Nifty Midcap 150 Index Fund - Regular Plan,Motilal Oswal Nifty Midcap 150 Index Fund - Regular Plan,Motilal Oswal Nifty Midcap 150 Index Fund - Regular Plan,Motilal Oswal Nifty Midcap 150 Index Fund - Regular Plan,Motilal Oswal Nifty Midcap 150 Index Fund - Regular Plan,Motilal Oswal Nifty Midcap 150 Index Fund - Regular Plan,Motilal Oswal Nifty Midcap 150 Index Fund - Regular Plan,Motilal Oswal Nifty Midcap 150 Index Fund - Regular Plan,Motilal Oswal Nifty Midcap 150 Index Fund - Regular Plan,Motilal Oswal Nifty Midcap 150 Index Fund - Regular Plan,Motilal Oswal Nifty Midcap 150 Index Fund - Regular Plan,Motilal Oswal Nifty Midcap 150 Index Fund - Regular Plan,Motilal Oswal Nifty Midcap 150 Index Fund - Regular Plan,Motilal Oswal Nifty Midcap 150 Index Fund - Regular Plan,0.352,6.774,1.517,0.759,4.768,-4.244,-27.737,16.433,4.952,8.35,4.013,9.192,1.549,-0.605,15.428,5.489,1.8,10.212,2.005,-0.113,5.653,4.749,3.351,1.426,5.361,1.758,-2.192,1.907,-1.284,-7.719,6.243,-0.738,-4.398,-5.297
Motilal Oswal Nifty Smallcap 250 Index - Regular Plan,Motilal Oswal Nifty Smallcap 250 Index - Regular Plan,Motilal Oswal Nifty Smallcap 250 Index - Regular Plan,Motilal Oswal Nifty Smallcap 250 Index - Regular Plan,Motilal Oswal Nifty Smallcap 250 Index - Regular Plan,Motilal Oswal Nifty Smallcap 250 Index - Regular Plan,Motilal Oswal Nifty Smallcap 250 Index - Regular Plan,Motilal Oswal Nifty Smallcap 250 Index - Regular Plan,Motilal Oswal Nifty Smallcap 250 Index - Regular Plan,Motilal Oswal Nifty Smallcap 250 Index - Regular Plan,Motilal Oswal Nifty Smallcap 250 Index - Regular Plan,Motilal Oswal Nifty Smallcap 250 Index - Regular Plan,Motilal Oswal Nifty Smallcap 250 Index - Regular Plan,Motilal Oswal Nifty Smallcap 250 Index - Regular Plan,Motilal Oswal Nifty Smallcap 250 Index - Regular Plan,Motilal Oswal Nifty Smallcap 250 Index - Regular Plan,Motilal Oswal Nifty Smallcap 250 Index - Regular Plan,Motilal Oswal Nifty Smallcap 250 Index - Regular Plan,Motilal Oswal Nifty Smallcap 250 Index - Regular Plan,Motilal Oswal Nifty Smallcap 250 Index - Regular Plan,Motilal Oswal Nifty Smallcap 250 Index - Regular Plan,Motilal Oswal Nifty Smallcap 250 Index - Regular Plan,Motilal Oswal Nifty Smallcap 250 Index - Regular Plan,Motilal Oswal Nifty Smallcap 250 Index - Regular Plan,Motilal Oswal Nifty Smallcap 250 Index - Regular Plan,Motilal Oswal Nifty Smallcap 250 Index - Regular Plan,Motilal Oswal Nifty Smallcap 250 Index - Regular Plan,Motilal Oswal Nifty Smallcap 250 Index - Regular Plan,Motilal Oswal Nifty Smallcap 250 Index - Regular Plan,Motilal Oswal Nifty Smallcap 250 Index - Regular Plan,Motilal Oswal Nifty Smallcap 250 Index - Regular Plan,Motilal Oswal Nifty Smallcap 250 Index - Regular Plan,Motilal Oswal Nifty Smallcap 250 Index - Regular Plan,-0.194,4.63,0.295,1.87,5.896,-4.619,-32.357,13.604,4.213,11.774,5.453,10.744,3.738,-1.256,15.092,8.282,1.862,11.956,0.731,2.5,7.779,6.806,7.37,-3.536,5.7,0.793,-1.206,4.946,-0.818,-10.065,7.795,-1.406,-7.138,-7.154
Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,-0.158,4.688,0.346,1.925,5.953,-4.576,-32.32,13.662,4.266,11.834,5.51,10.801,3.794,-1.206,15.152,8.342,1.918,12.011,0.787,2.554,7.841,6.869,7.431,-3.479,5.763,0.854,-1.147,5.008,-0.761,-10.017,7.858,-1.352,-7.083,-7.099
Motilal Oswal Large and Midcap Fund - Direct Plan Growth,Motilal Oswal Large and Midcap Fund - Direct Plan Growth,Motilal Oswal Large and Midcap Fund - Direct Plan Growth,Motilal Oswal Large and Midcap Fund - Direct Plan Growth,Motilal Oswal Large and Midcap Fund - Direct Plan Growth,Motilal Oswal Large and Midcap Fund - Direct Plan Growth,Motilal Oswal Large and Midcap Fund - Direct Plan Growth,Motilal Oswal Large and Midcap Fund - Direct Plan Growth,Motilal Oswal Large and Midcap Fund - Direct Plan Growth,Motilal Oswal Large and Midcap Fund - Direct Plan Growth,Motilal Oswal Large and Midcap Fund - Direct Plan Growth,Motilal Oswal Large and Midcap Fund - Direct Plan Growth,Motilal Oswal Large and Midcap Fund - Direct Plan Growth,Motilal Oswal Large and Midcap Fund - Direct Plan Growth,Motilal Oswal Large and Midcap Fund - Direct Plan Growth,Motilal Oswal Large and Midcap Fund - Direct Plan Growth,Motilal Oswal Large and Midcap Fund - Direct Plan Growth,Motilal Oswal Large and Midcap Fund - Direct Plan Growth,Motilal Oswal Large and Midcap Fund - Direct Plan Growth,Motilal Oswal Large and Midcap Fund - Direct Plan Growth,Motilal Oswal Large and Midcap Fund - Direct Plan Growth,Motilal Oswal Large and Midcap Fund - Direct Plan Growth,Motilal Oswal Large and Midcap Fund - Direct Plan Growth,Motilal Oswal Large and Midcap Fund - Direct Plan Growth,Motilal Oswal Large and Midcap Fund - Direct Plan Growth,Motilal Oswal Large and Midcap Fund - Direct Plan Growth,Motilal Oswal Large and Midcap Fund - Direct Plan Growth,Motilal Oswal Large and Midcap Fund - Direct Plan Growth,Motilal Oswal Large and Midcap Fund - Direct Plan Growth,Motilal Oswal Large and Midcap Fund - Direct Plan Growth,Motilal Oswal Large and Midcap Fund - Direct Plan Growth,Motilal Oswal Large and Midcap Fund - Direct Plan Growth,Motilal Oswal Large and Midcap Fund - Direct Plan Growth,Motilal Oswal Large and Midcap Fund - Direct Plan Growth,1.968,1.353,2.063,4.064,-2.099,-28.064,14.09,4.796,6.21,2.675,5.288,0.13,1.821,12.142,7.26,2.777,6.725,1.671,-1.285,5.8,4.587,7.241,4.582,-0.467,1.869,-0.684,1.815,-0.409,-8.048,1.683,-1.253,-3.107,-4.673
Motilal Oswal Large and Midcap Fund - Regular Plan Growth,Motilal Oswal Large and Midcap Fund - Regular Plan Growth,Motilal Oswal Large and Midcap Fund - Regular Plan Growth,Motilal Oswal Large and Midcap Fund - Regular Plan Growth,Motilal Oswal Large and Midcap Fund - Regular Plan Growth,Motilal Oswal Large and Midcap Fund - Regular Plan Growth,Motilal Oswal Large and Midcap Fund - Regular Plan Growth,Motilal Oswal Large and Midcap Fund - Regular Plan Growth,Motilal Oswal Large and Midcap Fund - Regular Plan Growth,Motilal Oswal Large and Midcap Fund - Regular Plan Growth,Motilal Oswal Large and Midcap Fund - Regular Plan Growth,Motilal Oswal Large and Midcap Fund - Regular Plan Growth,Motilal Oswal Large and Midcap Fund - Regular Plan Growth,Motilal Oswal Large and Midcap Fund - Regular Plan Growth,Motilal Oswal Large and Midcap Fund - Regular Plan Growth,Motilal Oswal Large and Midcap Fund - Regular Plan Growth,Motilal Oswal Large and Midcap Fund - Regular Plan Growth,Motilal Oswal Large and Midcap Fund - Regular Plan Growth,Motilal Oswal Large and Midcap Fund - Regular Plan Growth,Motilal Oswal Large and Midcap Fund - Regular Plan Growth,Motilal Oswal Large and Midcap Fund - Regular Plan Growth,Motilal Oswal Large and Midcap Fund - Regular Plan Growth,Motilal Oswal Large and Midcap Fund - Regular Plan Growth,Motilal Oswal Large and Midcap Fund - Regular Plan Growth,Motilal Oswal Large and Midcap Fund - Regular Plan Growth,Motilal Oswal Large and Midcap Fund - Regular Plan Growth,Motilal Oswal Large and Midcap Fund - Regular Plan Growth,Motilal Oswal Large and Midcap Fund - Regular Plan Growth,Motilal Oswal Large and Midcap Fund - Regular Plan Growth,Motilal Oswal Large and Midcap Fund - Regular Plan Growth,Motilal Oswal Large and Midcap Fund - Regular Plan Growth,Motilal Oswal Large and Midcap Fund - Regular Plan Growth,Motilal Oswal Large and Midcap Fund - Regular Plan Growth,Motilal Oswal Large and Midcap Fund - Regular Plan Growth,1.92,1.221,1.921,3.92,-2.213,-28.165,13.929,4.652,6.049,2.519,5.131,-0.021,1.682,11.991,7.105,2.629,6.586,1.524,-1.437,5.656,4.437,7.092,4.432,-0.608,1.723,-0.811,1.699,-0.52,-8.143,1.564,-1.373,-3.221,-4.781
Motilal Oswal Large and Midcap Fund Direct - IDCW Payout/Reinvestment,Motilal Oswal Large and Midcap Fund Direct - IDCW Payout/Reinvestment,Motilal Oswal Large and Midcap Fund Direct - IDCW Payout/Reinvestment,Motilal Oswal Large and Midcap Fund Direct - IDCW Payout/Reinvestment,Motilal Oswal Large and Midcap Fund Direct - IDCW Payout/Reinvestment,Motilal Oswal Large and Midcap Fund Direct - IDCW Payout/Reinvestment,Motilal Oswal Large and Midcap Fund Direct - IDCW Payout/Reinvestment,Motilal Oswal Large and Midcap Fund Direct - IDCW Payout/Reinvestment,Motilal Oswal Large and Midcap Fund Direct - IDCW Payout/Reinvestment,Motilal Oswal Large and Midcap Fund Direct - IDCW Payout/Reinvestment,Motilal Oswal Large and Midcap Fund Direct - IDCW Payout/Reinvestment,Motilal Oswal Large and Midcap Fund Direct - IDCW Payout/Reinvestment,Motilal Oswal Large and Midcap Fund Direct - IDCW Payout/Reinvestment,Motilal Oswal Large and Midcap Fund Direct - IDCW Payout/Reinvestment,Motilal Oswal Large and Midcap Fund Direct - IDCW Payout/Reinvestment,Motilal Oswal Large and Midcap Fund Direct - IDCW Payout/Reinvestment,Motilal Oswal Large and Midcap Fund Direct - IDCW Payout/Reinvestment,Motilal Oswal Large and Midcap Fund Direct - IDCW Payout/Reinvestment,Motilal Oswal Large and Midcap Fund Direct - IDCW Payout/Reinvestment,Motilal Oswal Large and Midcap Fund Direct - IDCW Payout/Reinvestment,Motilal Oswal Large and Midcap Fund Direct - IDCW Payout/Reinvestment,Motilal Oswal Large and Midcap Fund Direct - IDCW Payout/Reinvestment,Motilal Oswal Large and Midcap Fund Direct - IDCW Payout/Reinvestment,Motilal Oswal Large and Midcap Fund Direct - IDCW Payout/Reinvestment,Motilal Oswal Large and Midcap Fund Direct - IDCW Payout/Reinvestment,Motilal Oswal Large and Midcap Fund Direct - IDCW Payout/Reinvestment,Motilal Oswal Large and Midcap Fund Direct - IDCW Payout/Reinvestment,Motilal Oswal Large and Midcap Fund Direct - IDCW Payout/Reinvestment,Motilal Oswal Large and Midcap Fund Direct - IDCW Payout/Reinvestment,Motilal Oswal Large and Midcap Fund Direct - IDCW Payout/Reinvestment,Motilal Oswal Large and Midcap Fund Direct - IDCW Payout/Reinvestment,Motilal Oswal Large and Midcap Fund Direct - IDCW Payout/Reinvestment,Motilal Oswal Large and Midcap Fund Direct - IDCW Payout/Reinvestment,Motilal Oswal Large and Midcap Fund Direct - IDCW Payout/Reinvestment,1.968,1.353,2.063,4.064,-2.099,-28.064,14.09,4.798,6.209,2.675,5.288,0.13,1.821,12.143,7.26,2.777,6.725,1.671,-1.285,5.8,4.587,7.15,4.583,-0.467,1.869,-0.684,1.815,-0.409,-8.048,-5.285,-1.255,-3.106,-4.673
Motilal Oswal Large and Midcap Fund Regular - IDCW Payout/Reinvestment,Motilal Oswal Large and Midcap Fund Regular - IDCW Payout/Reinvestment,Motilal Oswal Large and Midcap Fund Regular - IDCW Payout/Reinvestment,Motilal Oswal Large and Midcap Fund Regular - IDCW Payout/Reinvestment,Motilal Oswal Large and Midcap Fund Regular - IDCW Payout/Reinvestment,Motilal Oswal Large and Midcap Fund Regular - IDCW Payout/Reinvestment,Motilal Oswal Large and Midcap Fund Regular - IDCW Payout/Reinvestment,Motilal Oswal Large and Midcap Fund Regular - IDCW Payout/Reinvestment,Motilal Oswal Large and Midcap Fund Regular - IDCW Payout/Reinvestment,Motilal Oswal Large and Midcap Fund Regular - IDCW Payout/Reinvestment,Motilal Oswal Large and Midcap Fund Regular - IDCW Payout/Reinvestment,Motilal Oswal Large and Midcap Fund Regular - IDCW Payout/Reinvestment,Motilal Oswal Large and Midcap Fund Regular - IDCW Payout/Reinvestment,Motilal Oswal Large and Midcap Fund Regular - IDCW Payout/Reinvestment,Motilal Oswal Large and Midcap Fund Regular - IDCW Payout/Reinvestment,Motilal Oswal Large and Midcap Fund Regular - IDCW Payout/Reinvestment,Motilal Oswal Large and Midcap Fund Regular - IDCW Payout/Reinvestment,Motilal Oswal Large and Midcap Fund Regular - IDCW Payout/Reinvestment,Motilal Oswal Large and Midcap Fund Regular - IDCW Payout/Reinvestment,Motilal Oswal Large and Midcap Fund Regular - IDCW Payout/Reinvestment,Motilal Oswal Large and Midcap Fund Regular - IDCW Payout/Reinvestment,Motilal Oswal Large and Midcap Fund Regular - IDCW Payout/Reinvestment,Motilal Oswal Large and Midcap Fund Regular - IDCW Payout/Reinvestment,Motilal Oswal Large and Midcap Fund Regular - IDCW Payout/Reinvestment,Motilal Oswal Large and Midcap Fund Regular - IDCW Payout/Reinvestment,Motilal Oswal Large and Midcap Fund Regular - IDCW Payout/Reinvestment,Motilal Oswal Large and Midcap Fund Regular - IDCW Payout/Reinvestment,Motilal Oswal Large and Midcap Fund Regular - IDCW Payout/Reinvestment,Motilal Oswal Large and Midcap Fund Regular - IDCW Payout/Reinvestment,Motilal Oswal Large and Midcap Fund Regular - IDCW Payout/Reinvestment,Motilal Oswal Large and Midcap Fund Regular - IDCW Payout/Reinvestment,Motilal Oswal Large and Midcap Fund Regular - IDCW Payout/Reinvestment,Motilal Oswal Large and Midcap Fund Regular - IDCW Payout/Reinvestment,Motilal Oswal Large and Midcap Fund Regular - IDCW Payout/Reinvestment,1.92,1.221,1.921,3.92,-2.213,-28.164,13.927,4.652,6.048,2.52,5.132,-0.022,1.683,11.992,7.105,2.629,6.586,1.524,-1.437,5.656,4.437,7.092,4.432,-0.607,1.722,-0.811,1.7,-0.52,-8.143,-5.356,-1.37,-3.221,-4.78
Motilal Oswal Nifty 50 Index Fund - Direct plan - Growth,Motilal Oswal Nifty 50 Index Fund - Direct plan - Growth,Motilal Oswal Nifty 50 Index Fund - Direct plan - Growth,Motilal Oswal Nifty 50 Index Fund - Direct plan - Growth,Motilal Oswal Nifty 50 Index Fund - Direct plan - Growth,Motilal Oswal Nifty 50 Index Fund - Direct plan - Growth,Motilal Oswal Nifty 50 Index Fund - Direct plan - Growth,Motilal Oswal Nifty 50 Index Fund - Direct plan - Growth,Motilal Oswal Nifty 50 Index Fund - Direct plan - Growth,Motilal Oswal Nifty 50 Index Fund - Direct plan - Growth,Motilal Oswal Nifty 50 Index Fund - Direct plan - Growth,Motilal Oswal Nifty 50 Index Fund - Direct plan - Growth,Motilal Oswal Nifty 50 Index Fund - Direct plan - Growth,Motilal Oswal Nifty 50 Index Fund - Direct plan - Growth,Motilal Oswal Nifty 50 Index Fund - Direct plan - Growth,Motilal Oswal Nifty 50 Index Fund - Direct plan - Growth,Motilal Oswal Nifty 50 Index Fund - Direct plan - Growth,Motilal Oswal Nifty 50 Index Fund - Direct plan - Growth,Motilal Oswal Nifty 50 Index Fund - Direct plan - Growth,Motilal Oswal Nifty 50 Index Fund - Direct plan - Growth,Motilal Oswal Nifty 50 Index Fund - Direct plan - Growth,Motilal Oswal Nifty 50 Index Fund - Direct plan - Growth,Motilal Oswal Nifty 50 Index Fund - Direct plan - Growth,Motilal Oswal Nifty 50 Index Fund - Direct plan - Growth,Motilal Oswal Nifty 50 Index Fund - Direct plan - Growth,Motilal Oswal Nifty 50 Index Fund - Direct plan - Growth,Motilal Oswal Nifty 50 Index Fund - Direct plan - Growth,Motilal Oswal Nifty 50 Index Fund - Direct plan - Growth,Motilal Oswal Nifty 50 Index Fund - Direct plan - Growth,Motilal Oswal Nifty 50 Index Fund - Direct plan - Growth,Motilal Oswal Nifty 50 Index Fund - Direct plan - Growth,Motilal Oswal Nifty 50 Index Fund - Direct plan - Growth,Motilal Oswal Nifty 50 Index Fund - Direct plan - Growth,Motilal Oswal Nifty 50 Index Fund - Direct plan - Growth,Motilal Oswal Nifty 50 Index Fund - Direct plan - Growth,Motilal Oswal Nifty 50 Index Fund - Direct plan - Growth,0.463,-1.822,-4.233,-25.067,18.978,5.767,6.184,6.286,5.395,-0.444,2.181,12.337,6.895,1.809,3.443,0.707,-1.512,6.565,0.872,0.68,7.476,2.692,2.343,-4.199,1.061,-0.267,-4.327,6.404,-3.184,-2.827,-4.521
Motilal Oswal Nifty 50 Index Fund - Regular plan - Growth,Motilal Oswal Nifty 50 Index Fund - Regular plan - Growth,Motilal Oswal Nifty 50 Index Fund - Regular plan - Growth,Motilal Oswal Nifty 50 Index Fund - Regular plan - Growth,Motilal Oswal Nifty 50 Index Fund - Regular plan - Growth,Motilal Oswal Nifty 50 Index Fund - Regular plan - Growth,Motilal Oswal Nifty 50 Index Fund - Regular plan - Growth,Motilal Oswal Nifty 50 Index Fund - Regular plan - Growth,Motilal Oswal Nifty 50 Index Fund - Regular plan - Growth,Motilal Oswal Nifty 50 Index Fund - Regular plan - Growth,Motilal Oswal Nifty 50 Index Fund - Regular plan - Growth,Motilal Oswal Nifty 50 Index Fund - Regular plan - Growth,Motilal Oswal Nifty 50 Index Fund - Regular plan - Growth,Motilal Oswal Nifty 50 Index Fund - Regular plan - Growth,Motilal Oswal Nifty 50 Index Fund - Regular plan - Growth,Motilal Oswal Nifty 50 Index Fund - Regular plan - Growth,Motilal Oswal Nifty 50 Index Fund - Regular plan - Growth,Motilal Oswal Nifty 50 Index Fund - Regular plan - Growth,Motilal Oswal Nifty 50 Index Fund - Regular plan - Growth,Motilal Oswal Nifty 50 Index Fund - Regular plan - Growth,Motilal Oswal Nifty 50 Index Fund - Regular plan - Growth,Motilal Oswal Nifty 50 Index Fund - Regular plan - Growth,Motilal Oswal Nifty 50 Index Fund - Regular plan - Growth,Motilal Oswal Nifty 50 Index Fund - Regular plan - Growth,Motilal Oswal Nifty 50 Index Fund - Regular plan - Growth,Motilal Oswal Nifty 50 Index Fund - Regular plan - Growth,Motilal Oswal Nifty 50 Index Fund - Regular plan - Growth,Motilal Oswal Nifty 50 Index Fund - Regular plan - Growth,Motilal Oswal Nifty 50 Index Fund - Regular plan - Growth,Motilal Oswal Nifty 50 Index Fund - Regular plan - Growth,Motilal Oswal Nifty 50 Index Fund - Regular plan - Growth,Motilal Oswal Nifty 50 Index Fund - Regular plan - Growth,Motilal Oswal Nifty 50 Index Fund - Regular plan - Growth,Motilal Oswal Nifty 50 Index Fund - Regular plan - Growth,Motilal Oswal Nifty 50 Index Fund - Regular plan - Growth,Motilal Oswal Nifty 50 Index Fund - Regular plan - Growth,0.456,-1.857,-4.258,-25.093,18.944,5.735,6.149,6.251,5.361,-0.476,2.148,12.302,6.857,1.775,3.412,0.672,-1.577,6.531,0.839,0.648,7.44,2.659,2.308,-4.23,1.028,-0.299,-4.356,6.369,-3.216,-2.86,-4.552
Motilal Oswal Nifty Next 50 Index Fund - Direct plan - Growth,Motilal Oswal Nifty Next 50 Index Fund - Direct plan - Growth,Motilal Oswal Nifty Next 50 Index Fund - Direct plan - Growth,Motilal Oswal Nifty Next 50 Index Fund - Direct plan - Growth,Motilal Oswal Nifty Next 50 Index Fund - Direct plan - Growth,Motilal Oswal Nifty Next 50 Index Fund - Direct plan - Growth,Motilal Oswal Nifty Next 50 Index Fund - Direct plan - Growth,Motilal Oswal Nifty Next 50 Index Fund - Direct plan - Growth,Motilal Oswal Nifty Next 50 Index Fund - Direct plan - Growth,Motilal Oswal Nifty Next 50 Index Fund - Direct plan - Growth,Motilal Oswal Nifty Next 50 Index Fund - Direct plan - Growth,Motilal Oswal Nifty Next 50 Index Fund - Direct plan - Growth,Motilal Oswal Nifty Next 50 Index Fund - Direct plan - Growth,Motilal Oswal Nifty Next 50 Index Fund - Direct plan - Growth,Motilal Oswal Nifty Next 50 Index Fund - Direct plan - Growth,Motilal Oswal Nifty Next 50 Index Fund - Direct plan - Growth,Motilal Oswal Nifty Next 50 Index Fund - Direct plan - Growth,Motilal Oswal Nifty Next 50 Index Fund - Direct plan - Growth,Motilal Oswal Nifty Next 50 Index Fund - Direct plan - Growth,Motilal Oswal Nifty Next 50 Index Fund - Direct plan - Growth,Motilal Oswal Nifty Next 50 Index Fund - Direct plan - Growth,Motilal Oswal Nifty Next 50 Index Fund - Direct plan - Growth,Motilal Oswal Nifty Next 50 Index Fund - Direct plan - Growth,Motilal Oswal Nifty Next 50 Index Fund - Direct plan - Growth,Motilal Oswal Nifty Next 50 Index Fund - Direct plan - Growth,Motilal Oswal Nifty Next 50 Index Fund - Direct plan - Growth,Motilal Oswal Nifty Next 50 Index Fund - Direct plan - Growth,Motilal Oswal Nifty Next 50 Index Fund - Direct plan - Growth,Motilal Oswal Nifty Next 50 Index Fund - Direct plan - Growth,Motilal Oswal Nifty Next 50 Index Fund - Direct plan - Growth,Motilal Oswal Nifty Next 50 Index Fund - Direct plan - Growth,Motilal Oswal Nifty Next 50 Index Fund - Direct plan - Growth,Motilal Oswal Nifty Next 50 Index Fund - Direct plan - Growth,Motilal Oswal Nifty Next 50 Index Fund - Direct plan - Growth,Motilal Oswal Nifty Next 50 Index Fund - Direct plan - Growth,Motilal Oswal Nifty Next 50 Index Fund - Direct plan - Growth,0.042,0.02,-3.532,-21.307,16.087,5.731,5.452,4.26,1.565,-0.48,0.37,12.04,6.538,-0.344,5.761,0.452,0.252,7.325,2.461,1.94,5.419,1.465,0.261,-1.302,0.618,-1.778,-4.161,4.433,1.912,-8.833,-4.348
