scheme - plan,January-2017,February-2017,March-2017,April-2017,May-2017,June-2017,July-2017,August-2017,September-2017,October-2017,November-2017,December-2017,January-2018,February-2018,March-2018,April-2018,May-2018,June-2018,July-2018,August-2018,September-2018,October-2018,November-2018,December-2018,January-2019,February-2019,March-2019,April-2019,May-2019,June-2019,July-2019,August-2019,September-2019,October-2019,November-2019,December-2019,January-2020,February-2020,March-2020,April-2020,May-2020,June-2020,July-2020,August-2020,September-2020,October-2020,November-2020,December-2020,January-2021,February-2021,March-2021,April-2021,May-2021,June-2021,July-2021,August-2021,September-2021,October-2021,November-2021,December-2021,January-2022,February-2022,March-2022,April-2022,May-2022,June-2022 
HDFC Mid-Cap Opportunities Fund - IDCW Option - Direct Plan,7.614,3.559,-1.412,3.678,-0.665,0.346,3.654,-1.046,-0.647,6.339,0.798,5.603,-2.592,-2.746,-9.626,6.641,-4.821,-3.047,4.976,2.882,-11.167,-0.419,0.746,2.817,-4.036,-7.336,9.102,-3.233,2.585,-1.796,-8.981,-0.042,3.542,4.803,0.84,0.87,4.683,-10.015,-28.743,14.84,5.67,7.027,4.028,9.898,1.152,-0.73,14.674,5.459,1.312,2.44,1.024,0.944,5.536,4.394,3.667,1.281,3.912,1.187,-2.763,1.897,1.011,-12.933,5.113,0.782,-3.913,-4.351
HDFC Mid-Cap Opportunities Fund - IDCW Plan,7.538,3.483,-2.491,3.606,-0.747,0.265,3.574,-1.133,-0.722,6.255,0.711,5.51,-2.679,-2.825,-10.982,6.529,-4.902,-3.134,4.862,2.784,-11.24,-0.518,0.655,2.743,-4.119,-9.107,9.022,-3.294,2.525,-1.845,-9.017,-0.1,3.497,4.746,0.798,0.821,4.629,-12.023,-28.792,14.776,5.61,6.968,3.962,9.841,1.099,-0.782,14.616,5.402,1.25,0.208,0.958,0.89,5.48,4.339,3.605,1.224,3.854,1.133,-2.815,1.831,0.952,-15.185,5.049,0.732,-3.969,-4.409
HDFC Small Cap Fund - Growth Option,6.05,4.07,5.2,5.355,0.324,1.221,2.494,-0.4,0.578,8.612,4.901,6.277,-1.327,-0.122,-3.329,6.81,-3.929,-5.36,3.638,3.626,-9.067,-0.074,0.382,1.567,-2.321,-0.355,7.773,-3.73,2.311,-2.993,-11.321,-0.61,3.744,3.395,-2.437,0.732,3.701,-4.83,-30.243,11.839,3.307,11.367,4.956,9.614,2.577,-1.927,15.595,7.509,1.274,12.202,1.752,2.246,7.925,10.38,5.82,-2.348,6.181,0.497,-2.467,5.481,-1.324,-9.186,4.33,0.248,-5.852,-3.562
HDFC Small Cap Fund - Growth Option - Direct Plan,6.144,4.16,5.296,5.44,0.417,1.315,2.589,-0.302,0.666,8.714,5.029,6.387,-1.224,-0.029,-3.23,6.938,-3.799,-5.237,3.768,3.77,-8.959,0.054,0.496,1.687,-2.2,-0.261,7.886,-3.644,2.407,-2.913,-11.249,-0.53,3.829,3.484,-2.357,0.807,3.801,-4.762,-30.189,11.924,3.395,11.457,5.046,9.699,2.662,-1.854,15.687,7.594,1.363,12.282,1.832,2.317,8.009,10.47,5.907,-2.269,6.266,0.58,-2.391,5.568,-1.247,-9.118,4.421,0.324,-5.774,-3.48
HDFC Small Cap Fund - IDCW Option,6.051,4.069,-4.076,5.354,0.322,1.226,2.49,-0.399,0.578,8.615,4.901,6.274,-1.332,-0.12,-12.658,6.809,-3.933,-5.358,3.638,3.628,-9.064,-0.069,0.381,1.57,-2.32,-0.358,-3.858,-3.719,2.31,-2.992,-11.321,-0.609,3.74,3.397,-2.439,0.735,3.701,-4.828,-30.239,11.835,3.307,11.37,4.957,9.613,2.579,-1.931,15.593,7.514,1.275,12.199,-7.535,2.248,7.924,10.383,5.821,-2.35,6.182,0.496,-2.467,5.483,-1.323,-9.186,-6.394,0.252,-5.851,-3.563
HDFC Small Cap Fund - IDCW Option - Direct Plan,6.144,4.159,-3.548,5.44,0.417,1.315,2.592,-0.308,0.667,8.711,5.001,6.383,-1.226,-0.031,-6.409,6.938,-3.797,-5.237,3.77,3.769,-8.956,0.056,0.495,1.686,-2.197,-0.26,3.913,-3.647,2.406,-2.91,-11.249,-0.528,3.829,3.484,-2.354,0.808,3.8,-4.764,-30.185,11.925,3.395,11.455,5.046,9.698,2.664,-1.858,15.683,7.593,1.37,12.281,-5.435,2.317,8.01,10.47,5.905,-2.268,6.267,0.58,-2.39,5.568,-1.245,-9.119,-3.713,0.326,-5.775,-3.48
HDFC Capital Builder Value Fund - Growth Option - Direct Plan,6.7,4.098,5.267,0.989,0.488,-0.365,5.023,-0.269,-0.354,8.501,0.13,3.98,2.231,-4.194,-3.323,4.24,-2.147,-1.158,5.442,2.578,-6.504,-4.601,4.146,1.177,-2.944,0.387,8.647,-2.129,2.327,-3.784,-8.769,-0.388,4.717,3.893,1.222,0.116,-0.713,-3.831,-27.576,18.438,5.029,6.515,7.436,5.298,0.852,1.206,11.007,6.687,3.786,5.12,0.109,-1.565,7.2,2.801,3.881,4.132,2.655,4.245,-4.196,2.734,0.247,-6.065,5.916,-3.13,-3.644,-4.366
HDFC Capital Builder Value Fund - Growth Plan,6.597,4.005,5.177,0.914,0.398,-0.452,4.935,-0.357,-0.432,8.416,0.048,3.892,2.144,-4.267,-3.395,4.135,-2.265,-1.276,5.31,2.449,-6.605,-4.714,4.031,1.071,-3.05,0.289,8.537,-2.216,2.232,-3.848,-8.823,-0.459,4.635,3.827,1.161,0.042,-0.782,-3.879,-27.635,18.342,4.952,6.438,7.359,5.217,0.773,1.136,10.932,6.611,3.702,5.048,0.028,-1.641,7.119,2.721,3.804,4.057,2.58,4.163,-4.27,2.643,0.173,-6.123,5.825,-3.188,-3.719,-4.442
HDFC Capital Builder Value Fund - IDCW Option - Direct Plan,6.699,4.098,-5.403,0.989,0.487,-0.363,5.02,-0.269,-0.339,8.5,0.13,3.98,2.229,-14.113,-3.328,4.239,-2.145,-1.159,5.442,2.577,-6.506,-4.6,4.146,1.18,-2.945,-10.497,8.647,-2.13,2.325,-3.778,-8.77,-0.386,4.72,3.891,1.221,0.119,-0.716,-14.972,-27.573,18.439,5.029,6.518,7.436,5.299,0.848,1.206,11.008,6.685,3.787,-4.61,0.108,-1.566,7.2,2.802,3.883,4.13,2.655,4.246,-4.196,2.734,0.248,-14.671,5.914,-3.131,-3.643,-4.366
HDFC Capital Builder Value Fund - IDCW Plan,6.598,4.006,-5.861,0.912,0.395,-0.451,4.934,-0.356,-0.437,8.416,0.047,3.894,2.143,-14.689,-3.396,4.135,-2.265,-1.275,5.311,2.45,-6.604,-4.715,4.032,1.072,-3.053,-11.372,8.536,-2.24,2.232,-3.849,-8.823,-0.459,4.635,3.827,1.16,0.041,-0.78,-16.032,-27.637,18.342,4.956,6.436,7.357,5.218,0.773,1.133,10.937,6.609,3.702,-5.744,0.025,-1.641,7.119,2.722,3.804,4.054,2.582,4.162,-4.269,2.642,0.171,-15.901,5.826,-3.188,-3.718,-4.445
HDFC Focused 30 Fund - Growth Option - Direct Plan,7.445,0.063,4.14,3.656,1.555,-0.979,4.6,-0.807,-2.468,7.226,2.268,4.829,-1.859,-5.334,-3.442,1.804,-3.472,-2.103,3.21,3.211,-5.737,-2.068,-0.812,2.791,-3.912,0.132,9.942,-1.895,3.824,-0.32,-9.051,-2.648,8.287,4.56,-0.836,0.702,-1.986,-5.216,-25.341,17.552,3.623,7.818,3.381,5.499,-3.92,-0.102,12.54,8.927,2.734,8.389,-0.171,-1.612,8.324,1.574,4.122,2.138,4.985,6.214,-4.003,2.322,2.067,-5.736,7.841,-0.158,-0.81,-3.624
HDFC Focused 30 Fund - GROWTH PLAN,7.325,-0.031,4.036,3.568,1.458,-1.068,4.507,-0.901,-2.549,7.137,2.18,4.734,-1.946,-5.409,-3.515,1.715,-3.554,-2.186,3.109,3.125,-5.802,-2.15,-0.888,2.723,-3.974,0.076,9.879,-1.946,3.745,-0.4,-9.112,-2.707,8.213,4.485,-0.895,0.624,-2.053,-5.272,-25.411,17.464,3.54,7.735,3.312,5.414,-3.996,-0.178,12.455,8.831,2.637,8.284,-0.288,-1.695,8.227,1.482,4.032,2.046,4.892,6.106,-4.103,2.201,1.943,-5.843,7.705,-0.266,-0.92,-3.73
HDFC Focused 30 Fund - IDCW Option - Direct Plan,7.439,0.061,-5.746,3.656,1.458,-0.977,4.604,-0.808,-2.472,7.226,2.268,4.828,-1.858,-14.491,-3.451,1.799,-3.473,-2.104,3.208,3.213,-5.736,-2.071,-0.815,2.789,-3.909,-10.639,9.952,-1.896,3.821,-0.321,-9.048,-2.652,8.286,4.564,-0.839,0.702,-1.982,-15.756,-25.365,17.55,3.628,7.821,3.39,5.496,-3.92,-0.108,12.544,8.921,2.736,-1.594,-0.174,-1.611,8.321,1.578,4.123,2.138,4.984,6.216,-4.002,2.321,2.068,-14.348,7.839,-0.16,-0.809,-3.63
HDFC Focused 30 Fund - IDCW PLAN,7.323,-0.03,-6.326,3.568,1.46,-1.067,4.508,-0.899,-2.548,7.137,2.179,4.732,-1.942,-15.132,-3.553,1.717,-3.552,-2.188,3.111,3.125,-5.801,-2.153,-0.887,2.72,-3.975,-11.574,9.878,-1.94,3.741,-0.398,-9.118,-2.706,8.211,4.48,-0.894,0.627,-2.057,-16.892,-25.404,17.457,3.536,7.74,3.314,5.415,-3.998,-0.179,12.456,8.83,2.64,-2.94,-0.286,-1.692,8.23,1.484,4.03,2.045,4.891,6.105,-4.104,2.208,1.941,-15.798,7.706,-0.268,-0.92,-3.73
HDFC Infrastructure Fund - Growth Option - Direct Plan,8.802,-0.569,3.332,6.537,-0.267,0.126,4.567,-3.366,-3.893,16.695,-0.823,3.713,-1.296,-9.507,-6.886,4.901,-6.88,-9.075,5.6,3.645,-13.991,-0.043,0.609,3.737,-5.961,2.703,12.485,-4.963,7.113,-1.77,-13.508,-4.96,5.344,6.988,-0.084,-0.602,-1.633,-9.307,-32.123,16.895,1.362,8.024,-2.699,12.311,-6.225,-1.99,15.128,13.807,3.359,12.044,-2.008,-2.293,10.432,4.366,7.549,-1.91,6.445,1.322,-3.354,2.13,2.892,-8.966,5.122,2.432,-2.942,-5.248
HDFC Infrastructure Fund - Growth Plan,8.723,-0.618,3.277,6.485,-0.334,0.068,4.499,-3.434,-3.951,16.623,-0.888,3.643,-1.363,-9.565,-6.936,4.824,-6.944,-9.137,5.51,3.568,-14.049,-0.111,0.547,3.672,-6.019,2.649,12.427,-5.005,7.043,-1.82,-13.566,-5.026,5.282,6.924,-0.14,-0.662,-1.715,-9.356,-32.171,16.839,1.302,7.962,-2.765,12.252,-6.278,-2.035,15.06,13.744,3.3,11.976,-2.058,-2.336,10.372,4.311,7.495,-1.962,6.374,1.259,-3.407,2.069,2.835,-9.015,5.049,2.393,-3.001,-5.311
HDFC Infrastructure Fund - IDCW Option - Direct Plan,8.802,-0.569,-5.298,6.541,-0.269,0.132,4.564,-3.366,-3.892,16.692,-0.821,3.722,-1.302,-9.507,-15.752,4.901,-6.876,-9.074,5.595,3.645,-13.988,-0.045,0.614,3.736,-5.959,2.705,4.061,-4.962,7.107,-1.764,-13.511,-4.964,5.346,6.99,-0.079,-0.602,-1.634,-9.303,-32.119,16.901,1.36,8.023,-2.702,12.313,-6.226,-1.989,15.139,13.803,3.339,12.036,-2.002,-2.292,10.437,4.368,7.546,-1.917,6.442,1.324,-3.348,2.125,2.892,-8.963,-1.575,2.43,-2.94,-5.252
HDFC Infrastructure Fund - IDCW Plan,8.728,-0.624,-7.359,6.482,-0.332,0.062,4.497,-3.429,-3.953,16.619,-0.887,3.647,-1.372,-9.557,-18.19,4.829,-6.942,-9.139,5.51,3.569,-14.044,-0.118,0.551,3.664,-6.016,2.65,1.325,-5.0,7.047,-1.822,-13.556,-5.027,5.283,6.923,-0.139,-0.668,-1.713,-9.354,-32.16,16.841,1.305,7.966,-2.763,12.257,-6.276,-2.049,15.071,13.739,3.293,11.979,-2.054,-2.336,10.359,4.318,7.495,-1.969,6.383,1.256,-3.413,2.073,2.835,-9.016,-4.212,2.389,-3.001,-5.309
HDFC Long Term Advantage Plan - Growth Option - Direct Plan,6.373,3.169,3.909,0.924,2.984,-0.999,5.866,-1.881,-2.669,7.701,-0.184,4.12,2.183,-5.083,-3.396,3.481,-1.927,-1.861,7.053,2.331,-5.77,-3.498,4.751,0.717,-0.761,-0.133,8.444,-1.077,2.744,-0.932,-7.282,-1.026,5.847,3.215,2.137,1.032,-1.084,-3.233,-28.179,18.795,4.665,7.237,5.018,6.474,-1.7,1.13,13.934,6.478,4.094,7.039,-0.743,-1.528,8.983,1.68,3.279,3.42,2.477,4.184,-3.131,0.349,3.949,HDFC Long Term Advantage Plan - Growth Option - Direct Plan,HDFC Long Term Advantage Plan - Growth Option - Direct Plan,HDFC Long Term Advantage Plan - Growth Option - Direct Plan,HDFC Long Term Advantage Plan - Growth Option - Direct Plan,HDFC Long Term Advantage Plan - Growth Option - Direct Plan
HDFC Long Term Advantage Plan - Growth Plan,6.314,3.116,3.852,0.875,2.925,-1.055,5.809,-1.935,-2.718,7.645,-0.242,4.057,2.122,-5.134,-3.446,3.406,-1.985,-1.914,6.995,2.281,-5.811,-3.53,4.709,0.681,-0.799,-0.167,8.402,-1.12,2.701,-0.97,-7.321,-1.066,5.806,3.171,2.098,0.991,-1.124,-3.266,-28.209,18.748,4.625,7.193,4.975,6.432,-1.738,1.094,13.893,6.437,4.054,7.004,-0.773,-1.555,8.944,1.642,3.242,3.381,2.439,4.144,-3.166,0.321,3.942,HDFC Long Term Advantage Plan - Growth Plan,HDFC Long Term Advantage Plan - Growth Plan,HDFC Long Term Advantage Plan - Growth Plan,HDFC Long Term Advantage Plan - Growth Plan,HDFC Long Term Advantage Plan - Growth Plan
HDFC Long Term Advantage Plan - IDCW Option - Direct Plan,6.372,-5.784,3.907,0.92,2.981,-0.999,5.866,-1.882,-2.669,7.701,-0.185,4.119,2.183,-5.084,-12.591,3.481,-1.928,-1.862,7.053,2.333,-5.77,-3.499,4.751,0.718,-0.76,-0.135,-2.141,-1.075,2.744,-0.932,-7.282,-1.027,5.846,3.216,2.137,1.032,-1.085,-3.234,-36.086,18.795,4.663,7.238,5.02,6.474,-1.7,1.131,13.934,6.479,4.094,7.038,-8.777,-1.522,8.983,1.68,3.278,3.419,2.477,4.184,-3.13,0.348,3.947,HDFC Long Term Advantage Plan - IDCW Option - Direct Plan,HDFC Long Term Advantage Plan - IDCW Option - Direct Plan,HDFC Long Term Advantage Plan - IDCW Option - Direct Plan,HDFC Long Term Advantage Plan - IDCW Option - Direct Plan,HDFC Long Term Advantage Plan - IDCW Option - Direct Plan
HDFC Long Term Advantage Plan - IDCW Plan,6.315,-6.226,3.852,0.875,2.925,-1.055,5.809,-1.934,-2.718,7.647,-0.244,4.059,2.122,-5.134,-13.156,3.405,-1.985,-1.912,6.993,2.281,-5.812,-3.528,4.708,0.681,-0.797,-0.168,-2.908,-1.118,2.702,-0.97,-7.32,-1.068,5.806,3.172,2.098,0.989,-1.122,-3.267,-36.762,18.749,4.625,7.194,4.974,6.434,-1.739,1.095,13.892,6.438,4.053,7.007,-9.596,-1.555,8.942,1.643,3.241,3.381,2.439,4.144,-3.167,0.322,3.943,HDFC Long Term Advantage Plan - IDCW Plan,HDFC Long Term Advantage Plan - IDCW Plan,HDFC Long Term Advantage Plan - IDCW Plan,HDFC Long Term Advantage Plan - IDCW Plan,HDFC Long Term Advantage Plan - IDCW Plan
HDFC Taxsaver - Growth Option - Direct Plan,9.49,1.199,4.591,2.354,1.689,-1.057,4.769,-1.605,-2.023,9.417,-1.309,4.213,-0.047,-5.876,-4.383,3.079,-1.763,-1.769,5.462,4.064,-4.647,-3.704,0.084,1.622,-2.147,-0.129,8.789,-0.78,2.029,-0.835,-9.179,-1.826,5.598,4.827,0.461,0.712,-2.167,-5.368,-25.691,18.64,4.207,6.045,4.672,6.532,-3.222,0.244,11.137,7.452,3.073,4.153,0.263,-1.067,6.448,3.667,3.218,4.886,2.909,3.619,-2.274,1.268,-0.604,-5.735,7.528,-1.391,-1.124,-3.511
HDFC Taxsaver - Growth Plan,9.426,1.147,4.531,2.304,1.631,-1.112,4.714,-1.66,-2.072,9.36,-1.368,4.147,-0.113,-5.93,-4.435,3.001,-1.835,-1.836,5.395,4.006,-4.694,-3.756,0.032,1.57,-2.201,-0.179,8.732,-0.824,1.98,-0.879,-9.223,-1.87,5.552,4.775,0.416,0.664,-2.216,-5.407,-25.716,18.606,4.159,5.989,4.617,6.477,-3.273,0.192,11.08,7.396,3.021,4.113,0.223,-1.1,6.398,3.623,3.177,4.835,2.854,3.562,-2.325,1.214,-0.651,-5.775,7.475,-1.434,-1.174,-3.561
HDFC Taxsaver - IDCW Option - Direct Plan,9.488,1.198,-5.411,2.352,1.69,-1.057,4.769,-1.605,-2.023,9.417,-1.309,4.212,-0.047,-5.875,-14.188,3.082,-1.764,-1.768,5.463,4.063,-4.646,-3.702,0.084,1.623,-2.146,-0.129,-2.887,-0.779,2.03,-0.836,-9.179,-1.826,5.599,4.827,0.46,0.712,-2.166,-5.363,-30.148,18.64,4.21,6.045,4.672,6.532,-3.222,0.244,11.139,7.45,3.074,4.152,-5.795,-1.067,6.448,3.667,3.217,4.887,2.909,3.619,-2.274,1.268,-0.604,-5.735,-1.51,-1.391,-1.126,-3.513
HDFC Taxsaver - IDCW Plan,9.426,1.147,-5.764,2.302,1.631,-1.113,4.713,-1.659,-2.072,9.361,-1.368,4.146,-0.114,-5.93,-14.631,3.001,-1.836,-1.837,5.393,4.006,-4.695,-3.756,0.032,1.569,-2.2,-0.178,-3.559,-0.822,1.98,-0.88,-9.223,-1.871,5.551,4.776,0.418,0.665,-2.216,-5.408,-35.726,18.609,4.158,5.99,4.617,6.479,-3.272,0.192,11.081,7.396,3.022,4.112,-9.184,-1.098,6.397,3.624,3.177,4.834,2.854,3.562,-2.325,1.215,-0.651,-5.776,-3.498,-1.435,-1.175,-3.562
HDFC Overnight Fund - Daily IDCW Option - Direct Plan,HDFC Overnight Fund - Daily IDCW Option - Direct Plan,HDFC Overnight Fund - Daily IDCW Option - Direct Plan,HDFC Overnight Fund - Daily IDCW Option - Direct Plan,HDFC Overnight Fund - Daily IDCW Option - Direct Plan,HDFC Overnight Fund - Daily IDCW Option - Direct Plan,HDFC Overnight Fund - Daily IDCW Option - Direct Plan,HDFC Overnight Fund - Daily IDCW Option - Direct Plan,HDFC Overnight Fund - Daily IDCW Option - Direct Plan,HDFC Overnight Fund - Daily IDCW Option - Direct Plan,HDFC Overnight Fund - Daily IDCW Option - Direct Plan,HDFC Overnight Fund - Daily IDCW Option - Direct Plan,HDFC Overnight Fund - Daily IDCW Option - Direct Plan,HDFC Overnight Fund - Daily IDCW Option - Direct Plan,HDFC Overnight Fund - Daily IDCW Option - Direct Plan,HDFC Overnight Fund - Daily IDCW Option - Direct Plan,HDFC Overnight Fund - Daily IDCW Option - Direct Plan,HDFC Overnight Fund - Daily IDCW Option - Direct Plan,HDFC Overnight Fund - Daily IDCW Option - Direct Plan,HDFC Overnight Fund - Daily IDCW Option - Direct Plan,HDFC Overnight Fund - Daily IDCW Option - Direct Plan,HDFC Overnight Fund - Daily IDCW Option - Direct Plan,HDFC Overnight Fund - Daily IDCW Option - Direct Plan,HDFC Overnight Fund - Daily IDCW Option - Direct Plan,HDFC Overnight Fund - Daily IDCW Option - Direct Plan,HDFC Overnight Fund - Daily IDCW Option - Direct Plan,HDFC Overnight Fund - Daily IDCW Option - Direct Plan,HDFC Overnight Fund - Daily IDCW Option - Direct Plan,HDFC Overnight Fund - Daily IDCW Option - Direct Plan,HDFC Overnight Fund - Daily IDCW Option - Direct Plan,HDFC Overnight Fund - Daily IDCW Option - Direct Plan,HDFC Overnight Fund - Daily IDCW Option - Direct Plan,HDFC Overnight Fund - Daily IDCW Option - Direct Plan,HDFC Overnight Fund - Daily IDCW Option - Direct Plan,HDFC Overnight Fund - Daily IDCW Option - Direct Plan,HDFC Overnight Fund - Daily IDCW Option - Direct Plan,HDFC Overnight Fund - Daily IDCW Option - Direct Plan,HDFC Overnight Fund - Daily IDCW Option - Direct Plan,HDFC Overnight Fund - Daily IDCW Option - Direct Plan,HDFC Overnight Fund - Daily IDCW Option - Direct Plan,HDFC Overnight Fund - Daily IDCW Option - Direct Plan,HDFC Overnight Fund - Daily IDCW Option - Direct Plan,HDFC Overnight Fund - Daily IDCW Option - Direct Plan,HDFC Overnight Fund - Daily IDCW Option - Direct Plan,HDFC Overnight Fund - Daily IDCW Option - Direct Plan,HDFC Overnight Fund - Daily IDCW Option - Direct Plan,HDFC Overnight Fund - Daily IDCW Option - Direct Plan,HDFC Overnight Fund - Daily IDCW Option - Direct Plan,HDFC Overnight Fund - Daily IDCW Option - Direct Plan,HDFC Overnight Fund - Daily IDCW Option - Direct Plan,HDFC Overnight Fund - Daily IDCW Option - Direct Plan,HDFC Overnight Fund - Daily IDCW Option - Direct Plan,HDFC Overnight Fund - Daily IDCW Option - Direct Plan,HDFC Overnight Fund - Daily IDCW Option - Direct Plan,HDFC Overnight Fund - Daily IDCW Option - Direct Plan,HDFC Overnight Fund - Daily IDCW Option - Direct Plan,HDFC Overnight Fund - Daily IDCW Option - Direct Plan,HDFC Overnight Fund - Daily IDCW Option - Direct Plan,HDFC Overnight Fund - Daily IDCW Option - Direct Plan,HDFC Overnight Fund - Daily IDCW Option - Direct Plan,HDFC Overnight Fund - Daily IDCW Option - Direct Plan,HDFC Overnight Fund - Daily IDCW Option - Direct Plan,HDFC Overnight Fund - Daily IDCW Option - Direct Plan,HDFC Overnight Fund - Daily IDCW Option - Direct Plan,HDFC Overnight Fund - Daily IDCW Option - Direct Plan,HDFC Overnight Fund - Daily IDCW Option - Direct Plan,HDFC Overnight Fund - Daily IDCW Option - Direct Plan
HDFC Overnight Fund - Growth Option,0.494,0.439,0.451,0.45,0.498,0.469,0.485,0.484,0.434,0.464,0.446,0.461,0.482,0.44,0.479,0.458,0.492,0.487,0.513,0.512,0.473,0.518,0.488,0.509,0.522,0.466,0.511,0.475,0.471,0.437,0.463,0.408,0.404,0.398,0.391,0.389,0.374,0.363,0.289,0.21,0.223,0.226,0.242,0.239,0.245,0.246,0.215,0.247,0.25,0.214,0.25,0.211,0.254,0.251,0.256,0.247,0.246,0.258,0.263,0.267,0.277,0.239,0.263,0.262,0.327,0.354
HDFC Overnight Fund - Growth Option - Direct Plan,0.498,0.443,0.455,0.454,0.502,0.472,0.489,0.488,0.438,0.468,0.45,0.465,0.487,0.443,0.483,0.462,0.496,0.491,0.517,0.518,0.481,0.526,0.496,0.518,0.531,0.474,0.519,0.484,0.479,0.445,0.472,0.416,0.412,0.406,0.4,0.398,0.383,0.371,0.297,0.218,0.231,0.235,0.251,0.247,0.253,0.255,0.224,0.255,0.259,0.222,0.258,0.218,0.262,0.259,0.265,0.256,0.254,0.267,0.271,0.275,0.286,0.247,0.271,0.269,0.336,0.363
HDFC Overnight Fund - IDCW Option (Daily),HDFC Overnight Fund - IDCW Option (Daily),HDFC Overnight Fund - IDCW Option (Daily),HDFC Overnight Fund - IDCW Option (Daily),HDFC Overnight Fund - IDCW Option (Daily),HDFC Overnight Fund - IDCW Option (Daily),HDFC Overnight Fund - IDCW Option (Daily),HDFC Overnight Fund - IDCW Option (Daily),HDFC Overnight Fund - IDCW Option (Daily),HDFC Overnight Fund - IDCW Option (Daily),HDFC Overnight Fund - IDCW Option (Daily),HDFC Overnight Fund - IDCW Option (Daily),HDFC Overnight Fund - IDCW Option (Daily),HDFC Overnight Fund - IDCW Option (Daily),HDFC Overnight Fund - IDCW Option (Daily),HDFC Overnight Fund - IDCW Option (Daily),HDFC Overnight Fund - IDCW Option (Daily),HDFC Overnight Fund - IDCW Option (Daily),HDFC Overnight Fund - IDCW Option (Daily),HDFC Overnight Fund - IDCW Option (Daily),HDFC Overnight Fund - IDCW Option (Daily),HDFC Overnight Fund - IDCW Option (Daily),HDFC Overnight Fund - IDCW Option (Daily),HDFC Overnight Fund - IDCW Option (Daily),HDFC Overnight Fund - IDCW Option (Daily),HDFC Overnight Fund - IDCW Option (Daily),HDFC Overnight Fund - IDCW Option (Daily),HDFC Overnight Fund - IDCW Option (Daily),HDFC Overnight Fund - IDCW Option (Daily),HDFC Overnight Fund - IDCW Option (Daily),HDFC Overnight Fund - IDCW Option (Daily),HDFC Overnight Fund - IDCW Option (Daily),HDFC Overnight Fund - IDCW Option (Daily),HDFC Overnight Fund - IDCW Option (Daily),HDFC Overnight Fund - IDCW Option (Daily),HDFC Overnight Fund - IDCW Option (Daily),HDFC Overnight Fund - IDCW Option (Daily),HDFC Overnight Fund - IDCW Option (Daily),HDFC Overnight Fund - IDCW Option (Daily),HDFC Overnight Fund - IDCW Option (Daily),HDFC Overnight Fund - IDCW Option (Daily),HDFC Overnight Fund - IDCW Option (Daily),HDFC Overnight Fund - IDCW Option (Daily),HDFC Overnight Fund - IDCW Option (Daily),HDFC Overnight Fund - IDCW Option (Daily),HDFC Overnight Fund - IDCW Option (Daily),HDFC Overnight Fund - IDCW Option (Daily),HDFC Overnight Fund - IDCW Option (Daily),HDFC Overnight Fund - IDCW Option (Daily),HDFC Overnight Fund - IDCW Option (Daily),HDFC Overnight Fund - IDCW Option (Daily),HDFC Overnight Fund - IDCW Option (Daily),HDFC Overnight Fund - IDCW Option (Daily),HDFC Overnight Fund - IDCW Option (Daily),HDFC Overnight Fund - IDCW Option (Daily),HDFC Overnight Fund - IDCW Option (Daily),HDFC Overnight Fund - IDCW Option (Daily),HDFC Overnight Fund - IDCW Option (Daily),HDFC Overnight Fund - IDCW Option (Daily),HDFC Overnight Fund - IDCW Option (Daily),HDFC Overnight Fund - IDCW Option (Daily),HDFC Overnight Fund - IDCW Option (Daily),HDFC Overnight Fund - IDCW Option (Daily),HDFC Overnight Fund - IDCW Option (Daily),HDFC Overnight Fund - IDCW Option (Daily),HDFC Overnight Fund - IDCW Option (Daily),HDFC Overnight Fund - IDCW Option (Daily)
